year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2008,Hyundai,Sonata,Limited V6,automatic,Texas,149156.0,gold,tan,autonation nissan dallas,3200.0
2013,Chevrolet,Camaro,SS,automatic,Texas,40917.0,silver,black,the hertz corporation,22100.0
2004,Chevrolet,Cavalier,Base,automatic,Texas,143948.0,red,black,kjc auto title loan corp,800.0
2010,Ford,Escape,XLS,automatic,Texas,50790.0,silver,gray,jpmorgan chase bank n.a.,10400.0
2013,Ford,Focus,S,automatic,Texas,54747.0,—,black,ford motor credit company llc,8000.0
2008,Mercedes-Benz,M-Class,ML320 CDI,automatic,Texas,74051.0,beige,tan,pm standley motorcars,16000.0
2008,Infiniti,G35,Base,automatic,Texas,92844.0,black,black,gunn acura,12700.0
2011,Chevrolet,Equinox,LT2,automatic,Texas,103664.0,gray,black,texas direct auto,11100.0
2013,Dodge,Durango,SXT,automatic,Texas,29839.0,blue,tan,north central ford,21500.0
2013,Ford,Explorer,Limited,automatic,Texas,44142.0,black,beige,avis corporation,24500.0
2014,Ford,Fiesta,SE,automatic,Texas,12903.0,gray,gray,ford motor credit company llc,2500.0
2013,Volkswagen,Jetta,SE,manual,Texas,32674.0,gray,black,vw credit,9200.0
2014,Nissan,Juke,SV,automatic,Texas,36133.0,red,black,nissan motor acceptance corporation,15200.0
2013,Hyundai,Elantra,GLS,automatic,Texas,41854.0,red,tan,avis corporation,11000.0
2012,Dodge,Charger,SE,automatic,Texas,34289.0,black,black,tdaf remarketing,17100.0
2008,Toyota,Tundra,SR5,automatic,Texas,79314.0,white,gray,pm standley motorcars,26700.0
2005,Jeep,Grand Cherokee,Laredo,automatic,Texas,117789.0,gray,tan,supreme fcu,5000.0
2006,Mazda,MX-5 Miata,Base,UNKNOWN,Texas,70310.0,black,—,all american chevrolet of killeen,4200.0
2013,Mercedes-Benz,SL-Class,SL550,automatic,Texas,11790.0,black,black,mercedes-benz financial services,71250.0
2011,Hyundai,Elantra,GLS,UNKNOWN,Texas,84711.0,red,tan,san antonio dodge chrysler jeep,7100.0
2013,Chevrolet,Sonic,LTZ,automatic,Texas,49338.0,silver,—,the hertz corporation,8900.0
2012,Nissan,Altima,2.5 S,automatic,Texas,49967.0,beige,beige,nissan-infiniti lt,12200.0
2010,Chevrolet,Impala,LS,automatic,Texas,122612.0,red,black,santander consumer,1300.0
2012,Hyundai,Elantra,GLS,automatic,Texas,33246.0,silver,gray,hyundai motor finance,11000.0
2012,Ram,2500,SLT,automatic,Texas,56746.0,red,gray,barco fleet services,25700.0
2013,Chrysler,300,Base,automatic,Texas,11885.0,blue,tan,chrysler capital,18400.0
2013,GMC,Sierra 1500,SLT,automatic,Texas,44036.0,silver,black,hopper motorplex inc,32700.0
2014,Jeep,Cherokee,Latitude,automatic,Texas,20128.0,black,black,budget rac of atlanta,19000.0
2011,Chevrolet,Traverse,LT1,automatic,Texas,76234.0,white,black,tdaf remarketing,13600.0
2013,Dodge,Grand Caravan,SXT,automatic,Texas,67260.0,red,black,the hertz corporation,12300.0
2012,Ford,F-150,XL,automatic,Texas,39491.0,silver,gray,santander consumer,14500.0
2010,Cadillac,CTS,Luxury,automatic,Texas,63139.0,black,black,santander consumer,13400.0
2013,Chevrolet,Impala,LS Fleet,automatic,Texas,45590.0,black,black,the hertz corporation,10600.0
2004,Mitsubishi,Galant,ES,automatic,Texas,163732.0,white,black,d&m leasing,1400.0
2007,Kia,Spectra,EX,automatic,Texas,153430.0,black,gray,d&m leasing,2300.0
2008,Lexus,GX 470,Base,automatic,Texas,107449.0,silver,tan,automax,18800.0
2014,land rover,range,r spt v6 hse,automatic,Texas,18620.0,black,tan,tdaf remarketing,71600.0
2012,Ram,1500,SLT,automatic,Texas,83149.0,white,gray,jpmorgan chase bank n.a.,14500.0
2012,Chevrolet,Malibu,LT,automatic,Texas,93014.0,white,gray,wheels exchange llc,7900.0
2012,Volkswagen,Jetta,Base,automatic,Texas,57463.0,black,black,the hertz corporation,8200.0
2006,Dodge,Viper,SRT-10,manual,Texas,17498.0,gray,black,pm standley motorcars,48500.0
2013,Mazda,Mazda3,i SV,automatic,Texas,19351.0,green,black,santander consumer,12300.0
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,automatic,Texas,21945.0,red,gray,rlb investments,22600.0
2012,Infiniti,G Sedan,G37 Journey,automatic,Texas,7888.0,—,black,nissan infiniti lt,22800.0
2006,Dodge,Ram Pickup 1500,SLT,automatic,Texas,141476.0,silver,gray,remarketing by ge/boeing wichita credit union,7400.0
2010,Mercedes-Benz,CL-Class,CL550 4MATIC,automatic,Texas,31506.0,black,black,mercedes-benz financial services,40000.0
2012,Ford,Fusion,SE,automatic,Texas,73569.0,white,gray,donlen corporation,8000.0
2013,Ford,E-Series Wagon,E-350 Super Duty XL,automatic,Texas,39133.0,—,gray,ford-lincoln dealer program,21000.0
2009,Saturn,Aura,XE,automatic,Texas,104494.0,black,gray,dt credit corporation,5300.0
2004,Jeep,Wrangler,Sahara,automatic,Texas,87383.0,gold,beige,fairway ford henderson,11600.0
2011,Ford,F-250 Super Duty,XL,automatic,Texas,222440.0,white,gray,donlen corporation,10100.0
2001,Toyota,Sequoia,SR5,automatic,Texas,183982.0,black,gray,united auto credit/hurst,2000.0
2013,Chrysler,200,Touring,automatic,Texas,44681.0,red,gray,wells fargo dealer services,10900.0
2012,Chevrolet,Silverado 1500,LT,automatic,Texas,81658.0,white,black,mobilease,15600.0
2012,Nissan,Altima,2.5 S,automatic,Texas,47716.0,silver,black,nissan-infiniti lt,13600.0
2005,Chrysler,PT Cruiser,Touring,automatic,Texas,163512.0,white,black,honda cars of mckinney,1900.0
2012,Ford,Fusion,S,automatic,Texas,72729.0,white,gray,southgate capital llc,9500.0
2013,Toyota,Corolla,LE,automatic,Texas,34243.0,white,gray,checker leasing dba avis rac,12000.0
2012,Chevrolet,Sonic,LT,manual,Texas,50387.0,black,black,wells fargo dealer services,8100.0
2012,Infiniti,G Sedan,G37x,automatic,Texas,36722.0,black,black,nissan infiniti lt,16600.0
2014,Ram,2500,SLT,automatic,Texas,24355.0,brown,black,enterprise veh exchange/rental,36000.0
2013,Mazda,Mazda5,Touring,automatic,Texas,65030.0,black,black,the hertz corporation,11300.0
2005,Acura,TSX,Base,UNKNOWN,Texas,112667.0,blue,gray,cm investments,5800.0
2012,Kia,Soul,Base,automatic,Texas,30802.0,white,black,kia motors finance,7700.0
2014,Ford,F-150,SVT Raptor,UNKNOWN,Texas,36484.0,red,black,ford-lincoln dealer program,48100.0
2014,Ford,Focus,SE,automatic,Texas,39594.0,white,black,avis corporation,12000.0
2008,Nissan,Pathfinder,SE,automatic,Texas,148003.0,white,—,fairway ford henderson,7300.0
2012,Chevrolet,Malibu,LS Fleet,automatic,Texas,81242.0,white,gray,wheels exchange llc,8000.0
2010,Cadillac,SRX,Premium,automatic,Texas,89065.0,silver,black,cadillac of arlington,16800.0
2014,Audi,S7,quattro,automatic,Texas,13844.0,—,black,vw credit xu ready,75400.0
2011,Toyota,Camry,LE,automatic,Texas,113649.0,silver,gray,heavenly motors of texas ltd,8900.0
2014,GMC,Terrain,SLT-2,automatic,Texas,33168.0,gray,gray,avis corporation,21900.0
2012,Ford,Explorer,Limited,automatic,Texas,37444.0,—,black,ford motor credit company llc,27600.0
2000,Chevrolet,Tahoe,LS,automatic,Texas,171687.0,beige,beige,cadillac of arlington,3800.0
2008,Chevrolet,Impala,LS,automatic,Texas,151723.0,gray,gray,dt credit corporation,3400.0
2013,Kia,Forte,EX,automatic,Texas,36920.0,black,black,remktgedge / cars / carfinance capital llc,9400.0
2004,Toyota,Highlander,Base,UNKNOWN,Texas,146497.0,black,tan,pm standley motorcars,5500.0
2014,Infiniti,QX60,Hybrid,automatic,Texas,14384.0,gray,black,nissan north america inc.,36400.0
2014,Chevrolet,Express,LS 3500,automatic,Texas,19001.0,white,gray,capps van & car rental,25500.0
2014,Jeep,Grand Cherokee,Laredo,automatic,Texas,42019.0,red,gray,tdaf remarketing,22900.0
2011,Dodge,Grand Caravan,Mainstreet,automatic,Texas,87198.0,white,gray,wheels exchange llc,8000.0
2012,Ram,1500,ST,automatic,Texas,55347.0,silver,black,santander consumer,11900.0
2012,Kia,Sedona,LX,automatic,Texas,59344.0,black,silver,dtg operations inc,10600.0
2014,Kia,Forte,LX,automatic,Texas,43827.0,gray,gray,avis corporation,11000.0
2012,Volkswagen,CC,Sport,automatic,Texas,33756.0,black,gray,music city autoplex llc,15750.0
2010,Hyundai,Elantra,GLS,automatic,Texas,103958.0,gray,gray,regional acceptance corporation / greensboro,4500.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Texas,158960.0,blue,gray,heritage buick gmc,9800.0
2013,Ford,Taurus,SE,automatic,Texas,77539.0,blue,beige,ge fleet services for itself/servicer,11500.0
2009,Chevrolet,Silverado 1500,LT,automatic,Texas,125398.0,purple,black,westlake financial services,7200.0
2007,toyota,tundra,4x2 v8 sr5,automatic,Texas,103298.0,silver,black,jpmorgan chase bank n.a.,13400.0
2015,Kia,Cadenza,Premium,automatic,Texas,13088.0,brown,beige,kia motors america  inc,22300.0
2014,Hyundai,Sonata,GLS,automatic,Texas,25208.0,silver,gray,enterprise vehicle exchange / tra / rental / tulsa,10800.0
2009,Dodge,Avenger,SXT,automatic,Texas,93555.0,gray,black,foursight capital llc,4500.0
2011,Chevrolet,Silverado 1500,LT,automatic,Texas,103562.0,black,gray,mid city mcandrew motors,20400.0
2013,Ford,Fiesta,SE,automatic,Texas,48569.0,black,gray,mid city mcandrew motors,9000.0
2000,Ford,F-150,XLT,UNKNOWN,Texas,197829.0,red,gray,courtesy nissan,1800.0
2012,Nissan,Rogue,SV,automatic,Texas,37762.0,blue,black,don davis nissan inc,14100.0
2009,Chevrolet,Impala,LS,automatic,Texas,63947.0,gold,black,santander consumer,8600.0
2014,Ford,Escape,Titanium,automatic,Texas,27067.0,silver,gray,avis budget group,20100.0
2014,Infiniti,QX60,Base,automatic,Texas,6949.0,black,black,nissan infiniti lt,41200.0
2014,Kia,Forte,LX,automatic,Texas,40666.0,blue,black,avis corporation,11200.0
2012,Lexus,RX 350,Base,automatic,Texas,16051.0,black,gray,music city autoplex llc,32000.0
2010,Chevrolet,Silverado 1500,Work Truck,automatic,Texas,58234.0,gray,gray,regional acceptance corporation / greensboro,11500.0
2013,Nissan,Xterra,S,automatic,Texas,54534.0,white,gray,dtg operations inc,16500.0
2009,Chevrolet,Impala,LS,automatic,Texas,93147.0,brown,black,primeritus remarketing/crescent bank & trust,6000.0
2007,Mercury,Milan,Premier,automatic,Texas,136950.0,—,tan,ford motor credit company llc,2600.0
2013,Chrysler,200,Touring,automatic,Texas,53297.0,red,black,hopper motorplex inc,10500.0
2013,Toyota,Camry,LE,automatic,Texas,37838.0,gray,gray,avis corporation,13300.0
2014,Nissan,Versa,1.6 SV,automatic,Texas,20043.0,—,black,nissan motor acceptance corporation,10800.0
2012,Chevrolet,Malibu,LT,automatic,Texas,77295.0,white,gray,westlake financial services,6400.0
2014,Kia,Optima,LX Hybrid,automatic,Texas,11774.0,black,tan,kia motors america  inc,17100.0
2007,Chevrolet,Impala,LT,automatic,Texas,148324.0,white,gray,dt credit corporation,3100.0
2013,Ford,Taurus,SEL,automatic,Texas,76391.0,—,tan,lease plan usa,13200.0
2008,GMC,Sierra 1500,SLE1,automatic,Texas,193422.0,black,—,fairway ford henderson,10100.0
2011,Toyota,Corolla,LE,automatic,Texas,81360.0,gold,tan,united acceptance,6800.0
2007,Pontiac,G6,GT,automatic,Texas,106454.0,black,black,fiserv/security national automotive accept corp,4900.0
2014,Ram,1500,Tradesman,automatic,Texas,20211.0,white,gray,pro financial inc,18600.0
2006,Ford,F-150,XLT,automatic,Texas,81772.0,blue,gray,mid city mcandrew motors,10600.0
2014,Chrysler,200,Touring,automatic,Texas,8016.0,black,black,chrysler capital,13500.0
2013,Toyota,Yaris,L,automatic,Texas,56605.0,black,black,the hertz corporation,9400.0
2009,Nissan,Maxima,3.5 S,automatic,Texas,90322.0,black,black,the hertz corporation,10600.0
2013,Ford,F-150,XLT,automatic,Texas,71269.0,white,gray,ford-lincoln dealer program,22600.0
2003,Mazda,Protege5,Base,automatic,Texas,145744.0,yellow,black,autonation chevrolet north richland hills,1600.0
2014,Chevrolet,Cruze,2LT,automatic,Texas,40483.0,black,black,avis corporation,12500.0
2012,Ford,Focus,SE,automatic,Texas,56943.0,white,tan,td auto finance,7600.0
2008,Chevrolet,Suburban,1500 LS,automatic,Texas,154678.0,gray,black,quick credit cars,11400.0
2005,Ford,F-150,XLT,UNKNOWN,Texas,161958.0,red,tan,d&m leasing,5300.0
2014,Ford,Focus,SE,automatic,Texas,36091.0,burgundy,gray,avis corporation,10800.0
2010,Ford,F-250 Super Duty,Lariat,automatic,Texas,108770.0,white,tan,rlb investments,19500.0
2013,Toyota,RAV4,LE,automatic,Texas,55171.0,silver,gray,the hertz corporation,15300.0
2015,Chrysler,200,S,automatic,Texas,15295.0,gray,black,tdaf remarketing,15000.0
2013,Chevrolet,Volt,Base,automatic,Texas,68048.0,black,black,tdaf remarketing,12500.0
2011,Ram,1500,ST,automatic,Texas,42331.0,red,—,santander consumer,20100.0
2013,Dodge,Dart,SXT,manual,Texas,22953.0,black,black,music city autoplex llc,13000.0
2011,Ford,Fusion,SE,automatic,Texas,44218.0,—,black,ford motor credit company llc,7800.0
2014,Hyundai,Veloster,Base,automatic,Texas,28505.0,silver,black,avis corporation,14000.0
2012,Ford,F-150,FX4,automatic,Texas,64152.0,white,—,ge fleet services for itself/servicer,21200.0
2005,Pontiac,Montana,SV6,automatic,Texas,140517.0,brown,tan,dt credit corporation,950.0
2012,Honda,Civic,LX,automatic,Texas,47183.0,silver,gray,fiserv/crescent bank & trust,10700.0
2007,Chevrolet,Tahoe,LT,automatic,Texas,94621.0,black,tan,onemain rem/regional management corp,17000.0
1996,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Texas,186120.0,green,tan,bmw of houston north,1600.0
2011,Ford,Explorer,XLT,automatic,Texas,25976.0,black,gray,ford country of lewisville,21000.0
2012,Lincoln,MKZ,Hybrid,automatic,Texas,25272.0,white,tan,ford motor credit company llc,18000.0
2013,Dodge,Dart,SXT,automatic,Texas,41176.0,silver,black,chrysler capital,6100.0
2005,Chevrolet,Tahoe,LS,automatic,Texas,136461.0,red,beige,d&m leasing,7400.0
2011,Ford,F-150,XLT,automatic,Texas,33299.0,gray,gray,ford motor credit company llc,25000.0
2014,Kia,Soul,+,automatic,Texas,10734.0,yellow,black,kia motors america  inc,14000.0
2012,Dodge,Caliber,SXT,automatic,Texas,72582.0,red,gray,remarketing by ge/flagship credit acceptance,7100.0
2014,Chrysler,200,LX,automatic,Texas,19040.0,black,black,hopper motorplex inc,11900.0
2007,Nissan,Sentra,2,UNKNOWN,Texas,117254.0,black,—,tiger financial management llc,2500.0
2011,Ford,F-150,XLT,automatic,Texas,34460.0,white,tan,santander consumer,33000.0
2004,Dodge,Ram Pickup 1500,SLT,automatic,Texas,149440.0,red,tan,automotive remarketing inc,1400.0
2014,Kia,Forte,LX,automatic,Texas,7355.0,silver,gray,kia motors america  inc,13100.0
2003,Buick,Regal,LS,automatic,Texas,82278.0,gray,beige,fiserv/pelican resource group,2100.0
2012,Ford,F-250 Super Duty,XL,automatic,Texas,58612.0,white,gray,onemain rem/shak's auto sales inc,10300.0
2010,Lexus,LS 460,Base,automatic,Texas,42259.0,blue,beige,tdaf remarketing,26000.0
2014,Lincoln,MKS,Base,automatic,Texas,34375.0,silver,beige,avis budget group,22400.0
2008,smart,fortwo,passion,automatic,Texas,29424.0,blue,black,motorcars of south texas,5500.0
2002,Pontiac,Grand Prix,GT,automatic,Texas,194050.0,gold,beige,automotive remarketing inc,900.0
2005,Mercedes-Benz,C-Class,C320 Luxury 4MATIC,automatic,Texas,154099.0,silver,black,rii,4200.0
2002,Jeep,Liberty,Limited,automatic,Texas,144816.0,red,tan,texas rv outlet superstore,3400.0
2013,Chevrolet,Cruze,2LT,automatic,Texas,52594.0,gray,black,santander consumer,11100.0
2013,Ram,1500,Tradesman,automatic,Texas,27551.0,gray,gray,chrysler capital,23000.0
2013,Dodge,Challenger,SXT,automatic,Texas,25078.0,black,black,first community credit union,17600.0
2013,Dodge,Charger,R/T,automatic,Texas,32407.0,gray,black,security service fcu (sscu),17000.0
2007,Honda,Civic,EX,automatic,Texas,95866.0,silver,gray,texas direct auto,6900.0
2012,Ford,Fusion,S,automatic,Texas,40943.0,white,beige,lease plan usa,10500.0
2012,Ford,E-Series Van,E-150,automatic,Texas,57636.0,white,gray,ge fleet services for itself/servicer,16000.0
2010,Chevrolet,Cobalt,LT,automatic,Texas,84517.0,black,black,santander consumer,1100.0
2013,Ford,C-Max Energi,SEL,automatic,Texas,87990.0,silver,black,ge fleet services for itself/servicer,8800.0
2006,Honda,Pilot,EX-L,automatic,Texas,211456.0,black,gray,city credit union,1800.0
2006,Honda,Accord,EX,automatic,Texas,201021.0,gray,gray,united auto credit/hurst,2300.0
2012,Nissan,Altima,2.5 S,automatic,Texas,57385.0,blue,tan,nissan-infiniti lt,10800.0
2010,Mercedes-Benz,C-Class,C300 Sport,automatic,Texas,78233.0,black,black,santander consumer,13700.0
2011,Chrysler,200,Limited,automatic,Texas,83991.0,black,beige,fiserv/crescent bank & trust,7000.0
2013,Ford,Edge,Limited,automatic,Texas,41384.0,green,black,ars/avis budget group,21300.0
2012,Nissan,Versa,1.6 S,automatic,Texas,72176.0,white,black,san antonio dodge chrysler jeep,5500.0
2015,Mazda,CX-5,Touring,automatic,Texas,43619.0,black,black,avis corporation,16300.0
2013,Toyota,Camry,SE,UNKNOWN,Texas,62349.0,gray,black,the hertz corporation,11601.0
2008,Dodge,Avenger,SE,automatic,Texas,146663.0,silver,gray,consolidated asset recovery systems  inc.,3500.0
2015,Ford,Taurus,Limited,automatic,Texas,30410.0,—,beige,avis budget group,21000.0
2008,Chevrolet,HHR,LS,automatic,Texas,48089.0,silver,gray,fiserv/crescent bank & trust,5000.0
2012,Honda,Crosstour,EX-L,automatic,Texas,41499.0,white,tan,rainbow motors corporation,16750.0
2014,Infiniti,Q50,Premium,automatic,Texas,16800.0,white,black,nissan infiniti lt,28000.0
2012,Nissan,Frontier,SV,automatic,Texas,54495.0,white,gray,santander consumer,16000.0
2013,Nissan,Rogue,SV,UNKNOWN,Texas,26291.0,black,silver,nissan motor acceptance corporation,14000.0
2013,Chevrolet,Traverse,LT,automatic,Texas,46206.0,gray,black,lease plan usa,19100.0
2014,Ford,Fusion,Titanium,automatic,Texas,30285.0,—,black,avis budget group,18400.0
2014,Chevrolet,Express,LS 2500,automatic,Texas,11931.0,white,gray,capps rent a car,22700.0
2013,Ford,Edge,Limited,automatic,Texas,40538.0,black,gray,hopper motorplex inc,20750.0
2013,Chevrolet,Equinox,LTZ,automatic,Texas,53013.0,silver,black,the hertz corporation,17200.0
2008,Nissan,Versa,1.8 SL,automatic,Texas,116738.0,white,black,consolidated asset recovery systems  inc.,3100.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Texas,165429.0,silver,gray,dt credit corporation,1900.0
2004,Audi,A8,L quattro,automatic,Texas,107479.0,black,black,fiserv/independent bank,2000.0
2014,Hyundai,Elantra,SE,automatic,Texas,6158.0,gray,gray,hyundai motor finance,14800.0
2009,Ford,Fusion,SE,automatic,Texas,117480.0,white,gray,ge fleet services for itself/servicer,5900.0
2011,Infiniti,G Coupe,G37,automatic,Texas,28903.0,gray,black,nissan infiniti lt,20600.0
2012,Volkswagen,Jetta SportWagen,TDI,automatic,Texas,49540.0,silver,black,bmw of arlington,15000.0
2012,Infiniti,G Sedan,G25,automatic,Texas,25762.0,gray,black,nissan infiniti lt,17800.0
2009,Chevrolet,Malibu,LS,automatic,Texas,141048.0,white,brown,capital one auto finance,3400.0
2013,Chevrolet,Traverse,LS,automatic,Texas,38359.0,silver,purple,remarketing by ge/the credit union loan source,12900.0
2012,Ford,Focus,SE,automatic,Texas,35273.0,blue,gray,fiserv/regions bank,7700.0
2009,Hyundai,Santa Fe,Limited,automatic,Texas,101037.0,blue,tan,cars group finance & sales,10100.0
2007,Dodge,Caliber,SXT,automatic,Texas,107693.0,white,brown,wells fargo dealer services,2600.0
2012,Ford,Fusion,S,automatic,Texas,67820.0,white,gray,lease plan usa,9700.0
2013,Mercedes-Benz,E-Class,E350 Sport 4MATIC,automatic,Texas,30206.0,silver,black,music city autoplex llc,31000.0
2012,Ford,Transit Connect,Cargo Van XLT,automatic,Texas,152511.0,white,gray,clear remarketing,6500.0
2011,Ram,1500,Laramie,automatic,Texas,69383.0,black,gray,woodhouse ford inc,26500.0
2012,Chrysler,200,LX,automatic,Texas,61490.0,white,—,dt credit corporation,9000.0
2007,Chevrolet,Suburban,1500 LS,automatic,Texas,123842.0,blue,gray,afs acceptance llc,8200.0
2014,Ford,Fusion,SE,automatic,Texas,13637.0,gray,black,ford motor credit company,14600.0
2013,Honda,Civic,LX,automatic,Texas,38859.0,gray,beige,avis corporation,13300.0
2007,Chevrolet,Avalanche,LT,automatic,Texas,142817.0,black,gray,td auto finance,9000.0
2003,Volkswagen,Jetta,GLS 1.8T,manual,Texas,153049.0,white,beige,regional acceptance corporation / greensboro,1400.0
2014,Kia,Optima,LX Hybrid,automatic,Texas,9736.0,black,beige,kia motors america  inc,18100.0
2014,Ford,Focus,SE,automatic,Texas,18605.0,burgundy,black,ford motor credit company llc,11600.0
2012,Ford,Fusion,SE,automatic,Texas,66293.0,silver,black,ford motor credit company llc,10000.0
2011,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,automatic,Texas,50968.0,—,gray,ge fleet services for itself/servicer,13800.0
2014,Ram,1500,SLT,automatic,Texas,5439.0,silver,gray,johnson sewell ford lincoln inc,27500.0
2011,Ford,F-350 Super Duty,Lariat,automatic,Texas,48040.0,white,brown,hiley mazda of hurst,40000.0
2010,Jeep,Patriot,Sport,automatic,Texas,35880.0,silver,black,exeter finance corp,6700.0
2012,Nissan,Altima,2.5,automatic,Texas,22669.0,gray,gray,nissan-infiniti lt,10800.0
2011,Dodge,Challenger,R/T,automatic,Texas,43547.0,black,black,fiserv/regions bank,14200.0
2012,Jeep,Liberty,Sport,automatic,Texas,51428.0,black,black,mid city mcandrew motors,13000.0
2014,Hyundai,Accent,SE,manual,Texas,11712.0,silver,beige,first light fcu,10500.0
2012,Toyota,Camry,LE,automatic,Texas,22884.0,white,gray,the hertz corporation,13600.0
2013,Ford,F-150,Platinum,automatic,Texas,53302.0,black,brown,woodhouse ford inc,34000.0
2005,Volvo,S40,2.4i,automatic,Texas,134143.0,silver,gray,prestige financial services,1600.0
2008,Suzuki,XL7,Premium,automatic,Texas,75784.0,burgundy,tan,tdaf remarketing,5400.0
2011,Ram,1500,SLT,automatic,Texas,76355.0,white,—,south bay remarketing services,18100.0
2014,Toyota,Camry,SE,automatic,Texas,36075.0,red,black,ez rent a car/orlando,15800.0
2006,Mercedes-Benz,E-Class,E350,automatic,Texas,115102.0,silver,black,dt credit corporation,3700.0
2008,Saturn,Sky,Base,automatic,Texas,47928.0,red,—,santander consumer,5500.0
2013,Chevrolet,Equinox,LT,automatic,Texas,39019.0,white,black,avis corporation,16800.0
2008,Ford,Escape,XLT,UNKNOWN,Texas,99948.0,green,tan,mark one financial,7500.0
2007,Ford,Ranger,XLT,automatic,Texas,107915.0,white,gray,dt credit corporation,6200.0
2012,Chevrolet,Cruze,2LT,automatic,Texas,60790.0,silver,black,music city autoplex llc,10750.0
2002,BMW,X5,3.0i,automatic,Texas,141153.0,green,gray,westlake financial services,1300.0
2013,Ram,2500,Tradesman,automatic,Texas,92014.0,white,black,donlen corporation,20000.0
2005,Toyota,Corolla,CE,manual,Texas,130190.0,silver,gray,d&m leasing,2300.0
2006,Dodge,Sprinter Cargo,2500 140 WB,automatic,Texas,223955.0,white,blue,lease plan usa/tra,6000.0
2010,Ford,Transit Connect,Cargo Van XLT,UNKNOWN,Texas,146100.0,white,gray,ars/executive car leasing co,5700.0
2000,Mazda,MX-5 Miata,Base,manual,Texas,216520.0,blue,tan,hiley mazda of hurst,1100.0
2006,Volkswagen,New Beetle,2.5,automatic,Texas,113198.0,red,tan,dt credit corporation,2500.0
2008,Dodge,Grand Caravan,SE,automatic,Texas,136009.0,silver,gray,credit acceptance corp/vrs/southfield,3900.0
2013,Chevrolet,Cruze,1LT,automatic,Texas,42348.0,silver,black,avis corporation,11100.0
2013,Audi,A4,2.0T Premium quattro,automatic,Texas,27745.0,silver,black,silver car,24200.0
2013,Dodge,Avenger,SXT,automatic,Texas,76559.0,white,black,gm financial,7200.0
2014,Mitsubishi,Mirage,DE,automatic,Texas,6424.0,gray,black,santander consumer,10000.0
2013,Nissan,Juke,SV,automatic,Texas,24465.0,black,red,nissan north america inc.,13600.0
2009,Ford,Fusion,SEL,automatic,Texas,63234.0,white,tan,santander consumer,9100.0
2014,Chrysler,Town and Country,Touring,automatic,Texas,14926.0,red,black,chrysler capital,19500.0
2003,GMC,Yukon XL,1500 SLE,UNKNOWN,Texas,189915.0,white,gray,dt inventory,2600.0
2013,Audi,A5,2.0T Premium Plus quattro,automatic,Texas,16786.0,silver,gray,tdaf remarketing,33500.0
2006,Ford,F-150,Lariat,automatic,Texas,124827.0,silver,beige,del rio ford lincoln mercury ltd,7200.0
2011,Nissan,Sentra,2.0 S,automatic,Texas,105232.0,silver,gray,dt credit corporation,5200.0
2013,Hyundai,Elantra GT,Base,automatic,Texas,20995.0,black,tan,hyundai motor finance,13600.0
2012,Hyundai,Elantra,GLS,automatic,Texas,23303.0,black,gray,hyundai motor finance,11300.0
2008,Hyundai,Santa Fe,GLS,automatic,Texas,93832.0,blue,gray,santander consumer,3400.0
2011,Toyota,Highlander,Limited,automatic,Texas,65214.0,gray,gray,d&m leasing,24500.0
2014,Porsche,Cayman,S,automatic,Texas,5961.0,black,black,rolls royce motorcars manhattan,59250.0
2007,Nissan,Altima,2.5 S,automatic,Texas,131813.0,blue,black,dt credit corporation,4000.0
2013,Chevrolet,Equinox,LTZ,automatic,Texas,52507.0,silver,black,the hertz corporation,16600.0
1998,Chevrolet,Suburban,1500,automatic,Texas,265824.0,white,beige,titlemax/jacinto city tx1,500.0
2014,Ford,Fiesta,SE,automatic,Texas,39809.0,gray,black,avis corporation,8600.0
2010,Ford,F-250 Super Duty,XL,automatic,Texas,190617.0,white,tan,remarketing by ge/midsouth capital lp,5500.0
2013,Dodge,Avenger,SE,automatic,Texas,26122.0,red,beige,chrysler capital,11000.0
2014,Toyota,Camry,LE,automatic,Texas,32409.0,gray,gray,avis corporation,15300.0
2012,Audi,A4,2.0T Premium,automatic,Texas,23652.0,white,tan,hopper motorplex inc,19800.0
2014,Ford,E-Series Van,E-150,automatic,Texas,9285.0,white,gray,ge fleet services for itself/servicer,19500.0
2013,Lincoln,MKS,Base,automatic,Texas,15891.0,—,black,ford motor credit company llc,26600.0
2011,Buick,LaCrosse,CXL,automatic,Texas,89654.0,silver,black,regional finance/san antonio,10000.0
2006,Mitsubishi,Lancer,Ralliart,automatic,Texas,85672.0,blue,black,dt credit corporation,1800.0
2013,Ford,Explorer,Limited,automatic,Texas,53031.0,silver,black,nissan of fort worth,23100.0
2004,Ford,F-150,XLT,automatic,Texas,102551.0,red,tan,santander consumer,5900.0
2012,Ford,Taurus,SEL,automatic,Texas,56728.0,gray,gray,wheels lt,15200.0
2007,Cadillac,Escalade,Base,automatic,Texas,198888.0,black,tan,primeritus remarketing/vonuc motors,10000.0
2014,Jeep,Compass,Sport,automatic,Texas,17892.0,gray,black,chrysler capital,14700.0
2008,Jeep,Liberty,Sport,automatic,Texas,71497.0,red,gray,santander consumer,9100.0
