year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2011,Nissan,Rogue,S,UNKNOWN,Pennsylvania,68606.0,gray,—,luxury fleet serv inc,10600.0
2012,Cadillac,SRX,Luxury,UNKNOWN,Pennsylvania,59210.0,gray,black,gm financial leasing,19400.0
2008,Lexus,IS 250,Base,UNKNOWN,Pennsylvania,38824.0,black,beige,r hollenshead auto sales inc,17600.0
2013,Ford,Explorer,Base,UNKNOWN,Pennsylvania,22028.0,white,beige,ford motor credit company llc,20700.0
2012,Honda,Pilot,EX-L,automatic,Pennsylvania,26103.0,black,gray,adcock brothers inc,26300.0
2004,Dodge,Ram Pickup 2500,SLT,automatic,Pennsylvania,67793.0,gray,black,brookside motors inc,23300.0
2011,Chevrolet,Express Cargo,2500,UNKNOWN,Pennsylvania,45812.0,white,gray,front line motors inc,19100.0
2013,Chevrolet,Tahoe,LT,UNKNOWN,Pennsylvania,7140.0,black,black,us bank,40200.0
2014,Ford,Expedition,EL King Ranch,automatic,Pennsylvania,27988.0,black,beige,leaserite leasing and sales,31500.0
2014,Jeep,Grand Cherokee,Limited,UNKNOWN,Pennsylvania,59021.0,black,black,hann financial services,26000.0
2013,Mitsubishi,Outlander,SE,UNKNOWN,Pennsylvania,41737.0,blue,black,avis corporation,15100.0
2011,Nissan,Rogue,SV,UNKNOWN,Pennsylvania,39331.0,purple,black,nissan-infiniti lt,15600.0
2010,BMW,X6,xDrive50i,UNKNOWN,Pennsylvania,56771.0,gray,black,r hollenshead auto sales inc,27000.0
2010,Jeep,Wrangler,Unlimited Rubicon,UNKNOWN,Pennsylvania,33322.0,orange,gray,tdaf remarketing,25600.0
2009,Land Rover,Range Rover,Supercharged,UNKNOWN,Pennsylvania,78476.0,blue,black,adcock brothers inc,28000.0
2014,Chevrolet,Tahoe,LTZ,UNKNOWN,Pennsylvania,30592.0,red,black,avis corporation,41200.0
2002,Pontiac,Grand Prix,SE,automatic,Pennsylvania,133341.0,burgundy,gray,enterprise fleet management exchange  inc.,600.0
2013,Nissan,Altima,2.5,UNKNOWN,Pennsylvania,20566.0,—,black,nissan-infiniti lt,12300.0
2012,Hyundai,Sonata,GLS,UNKNOWN,Pennsylvania,29711.0,gray,gray,hyundai motor finance,12900.0
2012,Ford,Escape,XLT,automatic,Pennsylvania,29956.0,gold,black,ford-lincoln dealer program,17900.0
2013,Kia,Optima,EX,automatic,Pennsylvania,15934.0,gray,gray,exceptional motorcars ltd,16600.0
2013,Ford,Escape,SE,UNKNOWN,Pennsylvania,16174.0,gray,gray,ford motor credit company llc,18900.0
2008,Audi,R8,quattro,UNKNOWN,Pennsylvania,30249.0,silver,black,r hollenshead auto sales inc,72000.0
2011,Ford,F-150,XLT,UNKNOWN,Pennsylvania,75137.0,black,gray,le circuit ford lincoln ltee,21750.0
2012,Volvo,XC60,T6 R-Design,UNKNOWN,Pennsylvania,21505.0,gray,black,fiserv/usb dealer services northstar exchange,27800.0
2013,Honda,Odyssey,LX,automatic,Pennsylvania,63584.0,brown,tan,the hertz corporation,16500.0
2006,GMC,Envoy XL,SLE,automatic,Pennsylvania,134400.0,black,gray,bergeys chrysler jeep dodge,4000.0
2008,Land Rover,Range Rover,HSE,UNKNOWN,Pennsylvania,53575.0,green,beige,sun motor cars inc,19400.0
2011,Chevrolet,Malibu,LS,UNKNOWN,Pennsylvania,66911.0,gray,black,gm financial leasing,7800.0
2012,Nissan,Rogue,SV,automatic,Pennsylvania,42500.0,silver,black,nissan-infiniti lt,14900.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pennsylvania,75744.0,green,beige,executive auto sales,15000.0
2012,Kia,Optima,EX,UNKNOWN,Pennsylvania,23736.0,white,gray,kia motors finance,15200.0
2013,Mercedes-Benz,GLK-Class,GLK350 4MATIC,UNKNOWN,Pennsylvania,34767.0,white,beige,mercedes-benz finc wholesale advantage,28750.0
2013,BMW,5 Series,535i xDrive,UNKNOWN,Pennsylvania,43164.0,black,black,financial services remarketing (lease),31750.0
2013,Chevrolet,Cruze,LS,UNKNOWN,Pennsylvania,23392.0,black,gray,gm financial leasing,11100.0
2012,Chevrolet,Impala,LT,UNKNOWN,Pennsylvania,45916.0,blue,black,william h porter inc,9000.0
2013,Toyota,Tacoma,V6,automatic,Pennsylvania,60786.0,black,gray,peruzzi toyota,22200.0
2012,Ford,Escape,Limited,automatic,Pennsylvania,37108.0,red,black,ford motor credit company llc,18000.0
2004,Volvo,S60,T5,UNKNOWN,Pennsylvania,146390.0,black,black,adcock brothers inc,3200.0
2009,Cadillac,XLR,Platinum,UNKNOWN,Pennsylvania,26470.0,black,black,r hollenshead auto sales inc,38000.0
2008,Dodge,Caliber,SE,automatic,Pennsylvania,96414.0,red,black,enterprise car sales,2600.0
2003,Audi,A4,1.8T quattro,manual,Pennsylvania,114257.0,silver,black,bobby rahal bmw of south hills,4000.0
2011,Lexus,LX 570,Base,UNKNOWN,Pennsylvania,55860.0,black,beige,northtown lexus,47000.0
2013,Hyundai,Elantra,GLS,UNKNOWN,Pennsylvania,12243.0,black,gray,hyundai motor finance,12800.0
2012,Honda,Odyssey,LX,automatic,Pennsylvania,26649.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,13800.0
2012,Mazda,Mazda3,i Sport,UNKNOWN,Pennsylvania,21281.0,black,black,remarketing by ge/fusion auto finance llc,9400.0
2013,Hyundai,Sonata,GLS,UNKNOWN,Pennsylvania,39203.0,silver,gray,avis corporation,11800.0
2009,GMC,Acadia,SLT-1,UNKNOWN,Pennsylvania,61488.0,silver,black,wayne auto sales inc,17200.0
2014,Mitsubishi,Lancer Evolution,GSR,manual,Pennsylvania,44966.0,silver,black,mmca  inc,24800.0
2004,Buick,Rendezvous,CX,automatic,Pennsylvania,114211.0,gray,gray,695 auto sales & service,4700.0
2012,Honda,Accord,LX,automatic,Pennsylvania,11753.0,silver,black,ahfc/honda lease trust/hvt  inc. eot,13700.0
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,UNKNOWN,Pennsylvania,29830.0,silver,gray,mick motors llc,27250.0
2013,Toyota,Venza,Limited,UNKNOWN,Pennsylvania,33811.0,red,beige,sports car leasing,26300.0
2013,Nissan,Altima,2.5,UNKNOWN,Pennsylvania,54424.0,white,black,dtg operations inc,11100.0
2006,Mercedes-Benz,SLK-Class,SLK280,UNKNOWN,Pennsylvania,59489.0,black,red,adcock brothers inc,13200.0
2007,Mercury,Mountaineer,Premier,automatic,Pennsylvania,92456.0,black,beige,r hollenshead auto sales inc,7000.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,39384.0,blue,black,nissan-infiniti lt,10400.0
2012,Honda,Odyssey,EX-L,automatic,Pennsylvania,62248.0,black,gray,r hollenshead auto sales inc,18500.0
2012,Chevrolet,Malibu,LS,UNKNOWN,Pennsylvania,38436.0,white,brown,gm financial leasing,10400.0
2002,GMC,Envoy,SLT,automatic,Pennsylvania,173962.0,black,black,purple heart,800.0
2011,Nissan,Maxima,3.5 SV,UNKNOWN,Pennsylvania,42186.0,purple,black,nissan-infiniti lt,16600.0
2013,Hyundai,Genesis,3.8,UNKNOWN,Pennsylvania,9799.0,gray,black,r hollenshead auto sales inc,19000.0
2005,Ford,Mustang,Deluxe,automatic,Pennsylvania,58597.0,silver,gray,dodge of paramus inc,6200.0
2011,Mercedes-Benz,E-Class,E550 4MATIC,UNKNOWN,Pennsylvania,33028.0,blue,brown,adcock brothers inc,31000.0
2013,Ford,C-Max Energi,SEL,UNKNOWN,Pennsylvania,33863.0,—,beige,ge fleet services for itself/servicer,13600.0
2009,Cadillac,Escalade,Base,UNKNOWN,Pennsylvania,42894.0,black,black,r hollenshead auto sales inc,33250.0
2009,Hyundai,Santa Fe,Limited,UNKNOWN,Pennsylvania,79880.0,blue,tan,fairfield toyota,13600.0
2013,Chevrolet,Malibu,LS,UNKNOWN,Pennsylvania,4176.0,gray,gray,gm financial leasing,13800.0
2012,Honda,Civic,EX,automatic,Pennsylvania,34048.0,gray,gray,rite cars inc,12200.0
2012,Honda,Civic,EX,automatic,Pennsylvania,21054.0,black,gray,bay ridge honda suzuki kia,13000.0
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,UNKNOWN,Pennsylvania,30802.0,white,gray,mercedes-benz financial services,23500.0
2012,Honda,Accord,SE,automatic,Pennsylvania,31141.0,black,black,ahfc/honda lease trust/hvt  inc. eot,12700.0
2014,Ford,F-150,XLT,UNKNOWN,Pennsylvania,80.0,blue,tan,tdaf remarketing,26000.0
2011,Lexus,GX 460,Base,UNKNOWN,Pennsylvania,69300.0,beige,tan,american resources financial llc,27750.0
2014,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,35785.0,white,black,avis rent a car/barbush rentals,13700.0
2013,Ford,Escape,SEL,automatic,Pennsylvania,31476.0,—,black,lease plan usa,19700.0
2012,Mazda,Mazda6,i Touring,UNKNOWN,Pennsylvania,52085.0,silver,black,citiwide auto leasing,7900.0
2011,Mazda,Mazda3,s Sport,UNKNOWN,Pennsylvania,38543.0,black,black,jpmorgan chase bank n.a.,9300.0
2012,Infiniti,G Sedan,G37x,UNKNOWN,Pennsylvania,23003.0,blue,black,nissan infiniti lt,18800.0
2011,Nissan,Rogue,SV,automatic,Pennsylvania,29082.0,—,black,nissan-infiniti lt,14800.0
2014,Chrysler,Town and Country,Touring,automatic,Pennsylvania,23869.0,gold,black,hertz corporation/gdp,17800.0
2012,Chevrolet,Tahoe,LT,UNKNOWN,Pennsylvania,36898.0,white,black,the hertz corporation,29750.0
2011,Ford,F-150,XLT,automatic,Pennsylvania,23594.0,blue,gray,ford motor credit company llc,23400.0
2014,Chrysler,Town and Country,Touring,UNKNOWN,Pennsylvania,29213.0,black,black,pv holding inc/gdp,20000.0
2009,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,93366.0,white,tan,progressive ford inc,19100.0
2003,BMW,3 Series,325i,UNKNOWN,Pennsylvania,82375.0,gray,black,r hollenshead auto sales inc,4600.0
2010,Ford,Escape,XLT,automatic,Pennsylvania,75378.0,black,black,ari,9700.0
2009,Ford,F-150,XLT,automatic,Pennsylvania,40140.0,blue,gray,tdaf remarketing,21200.0
2005,BMW,X3,3.0i,UNKNOWN,Pennsylvania,80953.0,gray,black,alans autos,7700.0
2012,Mercedes-Benz,C-Class,C300 Luxury 4MATIC,UNKNOWN,Pennsylvania,39338.0,—,black,mercedes-benz financial services,20000.0
2013,Nissan,Altima,2.5,automatic,Pennsylvania,10805.0,black,black,hann financial services,14000.0
2013,Buick,Enclave,Premium Group,UNKNOWN,Pennsylvania,25032.0,black,black,autodome ltd,30600.0
2012,Nissan,Rogue,S,UNKNOWN,Pennsylvania,44976.0,gray,gray,nissan-infiniti lt,18700.0
2006,Chevrolet,Silverado 2500HD,LS,automatic,Pennsylvania,93140.0,silver,gray,parkway nissan lincoln mercury,11000.0
2007,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,143467.0,beige,beige,r hollenshead auto sales inc,4000.0
2011,Mazda,Mazda3,s Sport,manual,Pennsylvania,37039.0,black,black,jpmorgan chase bank n.a.,10800.0
2003,Cadillac,DeVille,Base,automatic,Pennsylvania,121042.0,beige,gray,jpmorgan chase bank n.a.,1200.0
2012,Ford,F-150,Lariat,UNKNOWN,Pennsylvania,58389.0,white,tan,ford motor credit company llc,27900.0
2013,Nissan,Altima,2.5,automatic,Pennsylvania,28933.0,red,black,nissan-infiniti lt,14200.0
2008,Kia,Sorento,LX,UNKNOWN,Pennsylvania,63988.0,gray,gray,safeway motor corp,6600.0
2014,Chrysler,Town and Country,Touring,automatic,Pennsylvania,29376.0,white,black,vigor leasing,18300.0
2015,Mercedes-Benz,S-Class,S550 4MATIC,UNKNOWN,Pennsylvania,885.0,black,gray,mercedes-benz usa,87000.0
2014,Dodge,Grand Caravan,R/T,UNKNOWN,Pennsylvania,12595.0,blue,black,enterprise holdings/gdp,19500.0
2013,Honda,Civic,LX,automatic,Pennsylvania,31215.0,silver,black,avis corporation,12900.0
2012,Chevrolet,Malibu,LT,UNKNOWN,Pennsylvania,43806.0,beige,tan,adcock brothers inc,10000.0
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,UNKNOWN,Pennsylvania,26744.0,—,black,mercedes-benz financial services,22500.0
2008,Toyota,Avalon,Limited,UNKNOWN,Pennsylvania,91303.0,silver,gray,raceway cars,10500.0
2014,Chevrolet,Cruze,1LT,UNKNOWN,Pennsylvania,19379.0,white,gray,gm remarketing,12500.0
2013,Toyota,Highlander,Plus,automatic,Pennsylvania,14205.0,white,gray,toyota of york,26700.0
2012,Chevrolet,Cruze,LS,UNKNOWN,Pennsylvania,36168.0,blue,black,gm financial leasing,9000.0
2014,Ram,1500,Laramie,automatic,Pennsylvania,14698.0,black,black,general american rentals,34200.0
2006,Dodge,Ram Pickup 2500,SLT,automatic,Pennsylvania,50577.0,black,gray,tdaf remarketing,16200.0
2012,Kia,Optima,Hybrid,UNKNOWN,Pennsylvania,17720.0,white,beige,kia motors finance,14000.0
2010,Nissan,Titan,LE,automatic,Pennsylvania,96078.0,blue,tan,tdaf remarketing,18600.0
2011,Mazda,CX-7,s Touring,automatic,Pennsylvania,80268.0,gray,black,remarketing by ge/manheim pennsylvania,12700.0
2007,Ford,F-150,Lariat,automatic,Pennsylvania,86845.0,white,tan,nil les auto sales inc,15300.0
2010,Chevrolet,Tahoe,LS,automatic,Pennsylvania,89682.0,gray,black,congers auto sales inc,17100.0
2014,Toyota,Camry,SE,UNKNOWN,Pennsylvania,17992.0,gray,black,toyota motor sales usa inc/program,16100.0
2011,Nissan,Murano,SL,automatic,Pennsylvania,56688.0,black,black,nissan-infiniti lt,18400.0
2010,Dodge,Charger,RT Fleet,automatic,Pennsylvania,51089.0,red,black,altoona honda,18000.0
2014,Chevrolet,Cruze,LS,UNKNOWN,Pennsylvania,5312.0,black,black,gm financial,12800.0
2012,Infiniti,QX,QX56,UNKNOWN,Pennsylvania,67089.0,white,black,adcock brothers inc,40500.0
2006,Mercedes-Benz,M-Class,ML350,UNKNOWN,Pennsylvania,100059.0,black,gray,m and t bank,9200.0
2006,Nissan,Murano,SL,automatic,Pennsylvania,125218.0,white,beige,kly international,5500.0
2014,Chevrolet,Cruze,1LT,UNKNOWN,Pennsylvania,12755.0,black,red,hawthorne auto sales co,12300.0
2012,Lincoln,MKZ,Base,UNKNOWN,Pennsylvania,11276.0,off-white,black,ford motor credit company llc,16500.0
2013,Honda,CR-V,EX-L,UNKNOWN,Pennsylvania,31172.0,white,black,ahfc/honda lease trust/hvt  inc.,19700.0
2013,Toyota,RAV4,XLE,UNKNOWN,Pennsylvania,25807.0,blue,beige,toyota financial services,20200.0
2012,Cadillac,SRX,Luxury,UNKNOWN,Pennsylvania,29553.0,black,black,gm financial leasing,25600.0
2008,Ford,Edge,Limited,UNKNOWN,Pennsylvania,66312.0,—,tan,r hollenshead auto sales inc,13300.0
2012,Kia,Optima,EX,UNKNOWN,Pennsylvania,43659.0,burgundy,tan,kia motors finance,14200.0
2004,Lexus,RX 330,Base,automatic,Pennsylvania,178836.0,black,gray,pohanka lexus,7700.0
2010,Toyota,RAV4,Base,automatic,Pennsylvania,78280.0,silver,gray,nawi leasing inc,10500.0
2012,Honda,Accord,LX-P,automatic,Pennsylvania,38783.0,silver,black,ahfc/honda lease trust/hvt  inc. eot,12900.0
2013,Chrysler,200,LX,automatic,Pennsylvania,36394.0,blue,black,mascio motor car,10300.0
2014,Kia,Optima,LX,UNKNOWN,Pennsylvania,36793.0,silver,gray,checker leasing dba avis rac,13800.0
2003,Dodge,Durango,SLT,automatic,Pennsylvania,76393.0,silver,—,jim johnsons sons fine cars inc,5100.0
2013,Toyota,Camry,LE,UNKNOWN,Pennsylvania,33115.0,gray,gray,avis corporation,13700.0
2014,Volkswagen,Jetta,SE PZEV,automatic,Pennsylvania,38399.0,black,black,avis corporation,12100.0
2015,Ford,Fusion,SE,automatic,Pennsylvania,15928.0,silver,black,ars/enterprise rac,18700.0
2006,BMW,5 Series,525xi,UNKNOWN,Pennsylvania,129981.0,blue,tan,faulkner buick gmc,5800.0
2012,Audi,A6,3.0T Premium quattro,UNKNOWN,Pennsylvania,40445.0,—,black,vw credit,28000.0
2013,Nissan,Versa,1.6 S Plus,UNKNOWN,Pennsylvania,41807.0,blue,black,citiwide auto leasing,7800.0
2012,Hyundai,Sonata Hybrid,Base,automatic,Pennsylvania,48580.0,white,black,daniel thomas sales,12900.0
2014,Ram,1500,SLT,UNKNOWN,Pennsylvania,28273.0,white,gray,tdaf remarketing,24500.0
2010,Toyota,Prius,III,automatic,Pennsylvania,64780.0,gray,gray,cheltenham motors inc,10500.0
2012,Cadillac,CTS Coupe,Base,UNKNOWN,Pennsylvania,35521.0,black,black,fiserv/usb dealer services northstar exchange,20400.0
2011,Cadillac,STS,V6 Luxury,UNKNOWN,Pennsylvania,51106.0,black,black,adcock brothers inc,16500.0
2014,Ford,F-150,XL,automatic,Pennsylvania,8011.0,white,gray,u-haul,19000.0
2010,Mercedes-Benz,S-Class,S550 4MATIC,automatic,Pennsylvania,45311.0,white,tan,randy ford inc,35000.0
2012,Ford,F-150,XLT,UNKNOWN,Pennsylvania,50131.0,white,gray,tdaf remarketing,25700.0
2015,Kia,Sorento,LX,UNKNOWN,Pennsylvania,15380.0,gray,gray,enterprise veh exchange/rental,20200.0
2010,GMC,Acadia,SLT-2,UNKNOWN,Pennsylvania,113337.0,burgundy,beige,jones dealerships inc,13100.0
2011,Toyota,Camry,XLE,UNKNOWN,Pennsylvania,51699.0,black,gray,acme autos international,13700.0
2013,Volkswagen,Jetta,SE PZEV,UNKNOWN,Pennsylvania,36238.0,red,black,avis corporation,11400.0
2012,Honda,Accord,EX,UNKNOWN,Pennsylvania,34559.0,blue,—,luxury fleet serv inc,13700.0
2005,Honda,Accord,EX V-6,automatic,Pennsylvania,159452.0,—,gray,r hollenshead auto sales inc,4500.0
2011,Mercedes-Benz,M-Class,ML350 4MATIC,UNKNOWN,Pennsylvania,47988.0,black,gray,mercedes-benz financial services,24000.0
2012,Volkswagen,Jetta,S,UNKNOWN,Pennsylvania,29575.0,black,black,vw credit,7300.0
2013,Mazda,Mazda3,i SV,UNKNOWN,Pennsylvania,37645.0,silver,black,smith haven mazda,12200.0
2011,Subaru,Legacy,2.5i Limited,UNKNOWN,Pennsylvania,41089.0,blue,beige,jpmorgan chase bank n.a.,17000.0
2006,Mercury,Milan,Base,automatic,Pennsylvania,144353.0,black,black,gateway of quakertown,1600.0
2011,Nissan,Murano,SV,automatic,Pennsylvania,37945.0,gray,black,nissan-infiniti lt,17000.0
2013,Ford,Fiesta,SE,automatic,Pennsylvania,15944.0,black,black,ford motor credit company llc,10500.0
2011,Nissan,Rogue,S,UNKNOWN,Pennsylvania,31347.0,red,black,nissan-infiniti lt,13200.0
2013,Ford,Fusion,SE,automatic,Pennsylvania,44462.0,silver,black,ford motor credit company llc,14700.0
2014,Dodge,Grand Caravan,SXT,UNKNOWN,Pennsylvania,28663.0,burgundy,black,hertz corporation/gdp,15200.0
2012,Ford,Edge,SE,automatic,Pennsylvania,42858.0,blue,black,ford motor credit company llc,14500.0
1994,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,161804.0,green,beige,purple heart,725.0
2011,Infiniti,G Sedan,G25,UNKNOWN,Pennsylvania,39102.0,silver,black,adcock brothers inc,16000.0
2012,Honda,Accord,SE,automatic,Pennsylvania,30502.0,white,beige,ahfc/honda lease trust/hvt  inc. eot,13700.0
2012,Jeep,Grand Cherokee,Laredo,UNKNOWN,Pennsylvania,36510.0,white,black,smith haven chrysler jeep dodge,24200.0
2008,Porsche,Cayenne,S,automatic,Pennsylvania,75118.0,black,black,bobby rahal bmw of south hills,20900.0
2008,Buick,Lucerne,CXL,automatic,Pennsylvania,60070.0,blue,beige,capa wholesale cars inc,7800.0
2014,Dodge,Grand Caravan,SXT,automatic,Pennsylvania,29381.0,red,black,pv holding inc/gdp,15600.0
2014,Dodge,Grand Caravan,R/T,automatic,Pennsylvania,13245.0,red,black,enterprise holdings/gdp,19900.0
2001,Cadillac,DeVille,Base,automatic,Pennsylvania,91886.0,white,tan,1 cochran of monroeville,2300.0
2012,Nissan,Altima,2.5 S,automatic,Pennsylvania,38879.0,—,black,nissan-infiniti lt,13800.0
2012,Acura,TL,Technology Package,UNKNOWN,Pennsylvania,58286.0,gray,black,ahfc/honda lease/trust/hvt  inc. eot acuras,18100.0
2001,Dodge,Intrepid,ES,automatic,Pennsylvania,96405.0,red,black,h kulp inc,1200.0
2012,Honda,Odyssey,LX,automatic,Pennsylvania,36128.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,12200.0
2013,Dodge,Journey,SXT,UNKNOWN,Pennsylvania,57238.0,gray,black,the hertz corporation,12200.0
2001,Volkswagen,Passat,GLX V6 4Motion,UNKNOWN,Pennsylvania,123715.0,blue,beige,nawi leasing inc,2100.0
2013,Ram,3500,Tradesman,manual,Pennsylvania,32278.0,black,gray,r hollenshead auto sales inc,36000.0
2013,Nissan,Pathfinder,SV,automatic,Pennsylvania,14886.0,beige,black,nissan motor acceptance corporation,21600.0
2008,GMC,Acadia,SLT-1,automatic,Pennsylvania,75126.0,silver,black,robert ss auto sales inc,13500.0
2005,BMW,X5,3.0i,UNKNOWN,Pennsylvania,130625.0,silver,black,r hollenshead auto sales inc,6400.0
2008,Infiniti,QX56,Base,UNKNOWN,Pennsylvania,123103.0,white,tan,jim coleman cadillac infiniti,15200.0
2011,Ford,F-250 Super Duty,XLT,UNKNOWN,Pennsylvania,44646.0,gold,gray,big tree auto brokers,23600.0
2014,Chevrolet,Traverse,LT,UNKNOWN,Pennsylvania,14541.0,gray,black,enterprise veh exchange/rental,25000.0
2011,Ford,F-150,XLT,automatic,Pennsylvania,46276.0,red,gray,hertrich family,27000.0
2007,Chevrolet,Impala,LT,automatic,Pennsylvania,121195.0,silver,gray,us bank,1000.0
2011,Subaru,Legacy,2.5i Premium,UNKNOWN,Pennsylvania,22822.0,blue,tan,jpmorgan chase bank n.a.,14100.0
2012,Honda,Accord,LX,automatic,Pennsylvania,36103.0,brown,beige,ahfc/honda lease trust/hvt  inc. eot,12700.0
2012,Honda,Odyssey,EX,UNKNOWN,Pennsylvania,45538.0,gold,tan,best auto wholesale,19250.0
2007,Ford,F-150,XLT,automatic,Pennsylvania,35982.0,silver,gray,adcock brothers inc,16600.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,27965.0,white,black,nissan-infiniti lt,11700.0
2014,Jeep,Patriot,Latitude,UNKNOWN,Pennsylvania,15710.0,blue,black,hertz corporation/gdp,16500.0
2013,Hyundai,Sonata,GLS,UNKNOWN,Pennsylvania,10626.0,black,tan,hyundai motor finance,12500.0
2011,Ford,F-150,XLT,automatic,Pennsylvania,35787.0,gray,gray,ford motor credit company llc,22500.0
2014,Chevrolet,Impala Limited,LT Fleet,automatic,Pennsylvania,17027.0,black,black,gm remarketing,12700.0
2012,Toyota,4Runner,SR5,automatic,Pennsylvania,86448.0,white,beige,lease plan usa,23200.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pennsylvania,130543.0,silver,black,faulkner nissan inc,3600.0
2008,Toyota,RAV4,Limited,automatic,Pennsylvania,100476.0,green,beige,r hollenshead auto sales inc,9200.0
2011,BMW,3 Series,328i xDrive,UNKNOWN,Pennsylvania,34961.0,black,brown,r hollenshead auto sales inc,19100.0
2003,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pennsylvania,124089.0,black,black,r hollenshead auto sales inc,4300.0
2012,Ford,Fusion,SEL,automatic,Pennsylvania,37375.0,—,black,wheels exchange llc,11800.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,51350.0,gray,black,nissan-infiniti lt,10500.0
2010,Toyota,Highlander,Limited,UNKNOWN,Pennsylvania,51609.0,silver,gray,jim coleman toyota inc,22250.0
2006,Ford,Fusion,SEL,automatic,Pennsylvania,107458.0,red,black,jpmorgan chase bank n.a.,3300.0
2012,Acura,TL,Advance Package,automatic,Pennsylvania,40186.0,black,black,best auto wholesale,22000.0
2012,Chevrolet,Silverado 1500,LT,UNKNOWN,Pennsylvania,105220.0,white,gray,wantz chevrolet inc,17200.0
2006,Toyota,Camry,SE,UNKNOWN,Pennsylvania,77956.0,silver,gray,nawi leasing inc,6400.0
2007,Lexus,LS 460,Base,automatic,Pennsylvania,111416.0,gray,tan,tdaf remarketing,13800.0
2013,Mazda,Mazda3,i Sport,UNKNOWN,Pennsylvania,55572.0,black,black,dtg operations inc,9650.0
2007,Chevrolet,Silverado 1500 Classic,LS,automatic,Pennsylvania,108013.0,white,gray,autocelli inc,12800.0
2008,GMC,Acadia,SLE-1,automatic,Pennsylvania,107994.0,beige,gray,mcmahon leasing/mcmahon motors,11300.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,34283.0,white,beige,nissan-infiniti lt,11100.0
2009,Volvo,S80,3.2,UNKNOWN,Pennsylvania,49298.0,blue,beige,carriage traders,12600.0
2012,Volkswagen,Jetta SportWagen,S PZEV,UNKNOWN,Pennsylvania,40556.0,gray,black,vw credit,10500.0
2013,Nissan,Sentra,SR,UNKNOWN,Pennsylvania,39355.0,black,black,nissan-infiniti lt,13300.0
2012,Honda,Accord,SE,automatic,Pennsylvania,26639.0,silver,black,ahfc/honda lease trust/hvt  inc. eot,14600.0
2010,Infiniti,QX56,Base,automatic,Pennsylvania,54819.0,white,beige,r hollenshead auto sales inc,29700.0
2012,Ram,1500,SLT,UNKNOWN,Pennsylvania,19417.0,black,beige,fusion auto finance llc,24800.0
2013,Nissan,Frontier,S,UNKNOWN,Pennsylvania,17820.0,white,gray,merchants automotive group,13000.0
2012,Honda,Crosstour,EX-L,automatic,Pennsylvania,33215.0,green,beige,ahfc/honda lease trust/hvt  inc. eot,18900.0
2013,Ford,Fusion,SE,UNKNOWN,Pennsylvania,14350.0,red,tan,ford motor credit company llc,13800.0
2012,Acura,TSX,Base,automatic,Pennsylvania,51973.0,silver,black,ahfc/honda lease trust/hvt  inc acuras,14000.0
2012,Cadillac,SRX,Luxury,UNKNOWN,Pennsylvania,28334.0,brown,beige,gm financial leasing,24400.0
2013,Hyundai,Elantra,GLS,UNKNOWN,Pennsylvania,46739.0,red,beige,the hertz corporation,9500.0
2014,Ram,1500,Laramie,automatic,Pennsylvania,14224.0,white,black,general american rentals,34700.0
2011,Ford,Escape,XLT,UNKNOWN,Pennsylvania,117009.0,black,black,t l c auto sales inc,8200.0
2014,Chevrolet,Cruze,LTZ,UNKNOWN,Pennsylvania,12369.0,white,black,gm remarketing,15400.0
2014,Nissan,Rogue Select,S,automatic,Pennsylvania,4430.0,blue,gray,nissan north america inc.,15300.0
2001,Chevrolet,Blazer,LS,automatic,Pennsylvania,138777.0,blue,black,purple heart,325.0
2012,Lexus,ES 350,Base,UNKNOWN,Pennsylvania,18629.0,—,brown,r hollenshead auto sales inc,24200.0
2013,Ford,Edge,SEL,UNKNOWN,Pennsylvania,24288.0,off-white,black,ford motor credit company llc,20800.0
2013,Buick,Verano,Base,UNKNOWN,Pennsylvania,19648.0,black,beige,gm financial leasing,13000.0
2014,Toyota,Camry,SE,UNKNOWN,Pennsylvania,9782.0,black,black,toyota motor sales usa inc/program,16600.0
2015,Dodge,Grand Caravan,R/T,automatic,Pennsylvania,9868.0,beige,black,general american rentals,22900.0
2013,Nissan,Rogue,S,automatic,Pennsylvania,14946.0,red,black,parkway nissan lincoln mercury,16600.0
2012,Chevrolet,Malibu,LS,UNKNOWN,Pennsylvania,20026.0,black,gray,gm financial leasing,11800.0
