year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2013,Chevrolet,Impala,LTZ,automatic,California,57774.0,gray,black,the hertz corporation,10000.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,22346.0,black,brown,mercedes-benz financial services,50000.0
2013,Chevrolet,Impala,LS Fleet,automatic,California,59598.0,red,black,the hertz corporation,9200.0
2008,Cadillac,CTS,Base,automatic,California,120655.0,white,beige,billotti auto sales,12000.0
2002,Honda,Odyssey,LX,automatic,California,195535.0,gray,gray,s/s auto wholesale,2100.0
2001,Acura,TL,3.2,automatic,California,185693.0,green,—,action auction llc,1950.0
2011,Land Rover,Range Rover Sport,HSE,automatic,California,26263.0,white,tan,jpmorgan chase bank n.a.,38000.0
2002,BMW,X5,4.4i,automatic,California,100969.0,silver,—,honda of hayward,4300.0
2006,Honda,Accord,EX,automatic,California,75469.0,black,beige,rvr,9600.0
2011,Nissan,Leaf,SL,automatic,California,17871.0,white,gray,nissan-infiniti lt,7500.0
2006,Nissan,Altima,3.5 SL,automatic,California,76740.0,black,black,m l sim,5700.0
2012,Nissan,Maxima,3.5 S,automatic,California,17262.0,silver,black,nissan-infiniti lt,17000.0
2010,Hyundai,Accent,Blue,manual,California,52373.0,white,gray,lincoln financial services,3600.0
2013,Ford,Fiesta,SE,automatic,California,42615.0,gray,beige,ford motor credit company llc pd,8800.0
2014,Ford,Mustang,V6,automatic,California,35045.0,silver,black,skyhigh remarketing inc,17250.0
2013,Hyundai,Sonata,GLS,automatic,California,36805.0,blue,gray,avis rac/san leandro,12500.0
2006,Ford,Explorer,XLS,automatic,California,131524.0,black,beige,premium auto wholesale,2800.0
2013,Honda,Civic,LX,automatic,California,18458.0,black,black,ahfc/honda lease trust/hvt  inc.,14800.0
2006,Kia,Spectra,EX,manual,California,98589.0,silver,—,savarani motors,2300.0
2012,Infiniti,G Sedan,G37 Journey,automatic,California,30871.0,white,gray,nissan infiniti lt,21000.0
2014,Honda,Civic,LX,automatic,California,8961.0,blue,beige,ahfc/honda lease trust/hvt  inc.,14300.0
2014,Dodge,Grand Caravan,SXT,automatic,California,31810.0,gold,black,hertz corporation/gdp,16000.0
2006,BMW,3 Series,325i,automatic,California,95291.0,gray,black,high bid trading co inc,7250.0
2004,Dodge,Ram Pickup 1500,SLT,automatic,California,214856.0,gold,brown,california fleet inc,4400.0
2010,Chevrolet,Traverse,LT1,automatic,California,97283.0,blue,black,western fcu,10900.0
2014,Volkswagen,Jetta,S,automatic,California,5517.0,—,black,vw credit,12500.0
2014,Ford,F-150,STX,automatic,California,14714.0,silver,gray,remarketing by ge/golden 1 credit union,23250.0
2010,Chevrolet,Malibu,LT1,automatic,California,101858.0,silver,black,onemain rem/m&m auto traders,6700.0
2012,Infiniti,G Sedan,G37 Journey,automatic,California,16320.0,black,black,nissan infiniti lt,22500.0
2012,BMW,1 Series,128i,automatic,California,23005.0,white,gray,financial services remarketing,20100.0
2012,Hyundai,Accent,GS,automatic,California,33419.0,red,gray,hyundai motor finance,10100.0
2009,Toyota,Camry,Base,automatic,California,76627.0,blue,gray,toyota scion of downtown la,8900.0
1999,Volkswagen,New Beetle,GLS,automatic,California,134736.0,silver,—,auto trade center,1800.0
2010,BMW,3 Series,328i,automatic,California,80370.0,black,black,auto depot,12500.0
2010,Volkswagen,Jetta,Wolfsburg Edition PZEV,automatic,California,76813.0,white,black,skyhigh remarketing inc,9750.0
2003,Infiniti,I35,Base,automatic,California,50806.0,white,tan,elad motors,6700.0
2007,Dodge,Grand Caravan,SE,automatic,California,154138.0,gray,gray,jpmorgan chase bank n.a.,700.0
2012,BMW,Z4,sDrive28i,automatic,California,9094.0,black,—,financial services remarketing (lease),31000.0
2012,MINI,Cooper,Base,UNKNOWN,California,37887.0,white,black,financial services remarketing/rail cars,11500.0
2003,BMW,7 Series,745Li,automatic,California,211603.0,white,tan,jim enterprises auto sales inc,2900.0
2012,Ford,Edge,Limited,automatic,California,24247.0,white,black,ford motor credit company llc pd,23200.0
2006,Porsche,Boxster,Base,manual,California,99181.0,gray,gray,desert european motorcars,12000.0
2003,BMW,3 Series,325i,automatic,California,88370.0,blue,beige,tdaf remarketing,4200.0
2013,BMW,3 Series,335i,automatic,California,24854.0,white,black,financial services remarketing (lease),32750.0
2007,Acura,TL,Type-S,automatic,California,85549.0,black,black,skyhigh remarketing inc,13800.0
2014,Mercedes-Benz,S-Class,S550,automatic,California,9838.0,—,gray,mercedes-benz finc wholesale advantage,86000.0
2012,Nissan,Altima,2.5 S,automatic,California,20105.0,white,black,nissan-infiniti lt,13000.0
2012,Mercedes-Benz,C-Class,C350 Sport,automatic,California,25497.0,black,black,mercedes-benz financial services,25000.0
2011,Infiniti,G Coupe,G37,automatic,California,41207.0,gray,black,nissan infiniti lt,21750.0
2012,BMW,3 Series,335i,automatic,California,35834.0,blue,tan,financial services remarketing (lease),30500.0
2003,Mercedes-Benz,SL-Class,SL500,automatic,California,79114.0,silver,black,mercedes-benz finc wholesale advantage,9250.0
2004,Infiniti,FX35,Base,automatic,California,69831.0,white,beige,onemain rem/casey's car inc,8300.0
2008,Honda,Ridgeline,RTS,automatic,California,46068.0,black,gray,honda of santa maria,14500.0
2001,Mercedes-Benz,C-Class,C320,automatic,California,122193.0,blue,—,autobahn motors,3100.0
2012,Audi,A4,2.0T Premium quattro,automatic,California,20772.0,black,black,hoehn motors inc,22500.0
2014,Nissan,Maxima,3.5 S,automatic,California,23827.0,silver,black,enterprise vehicle exchange / tra / rental / tulsa,13500.0
2013,Hyundai,Accent,GLS,automatic,California,40348.0,red,gray,enterprise veh exchange/rental,10300.0
2005,Volvo,V50,T5,automatic,California,112534.0,red,gray,aaero sweet company,4900.0
2012,BMW,5 Series Gran Turismo,550i xDrive,automatic,California,42748.0,black,black,financial services remarketing (lease),34000.0
2012,Cadillac,CTS,Premium,automatic,California,93346.0,—,beige,crown auto sales/leasing,17500.0
2008,GMC,Yukon XL,SLE 1500,automatic,California,95447.0,red,gray,aaero sweet corporation,17000.0
2012,BMW,5 Series,528i,automatic,California,26151.0,white,gray,financial services remarketing (lease),28250.0
2004,Volkswagen,Passat,GLX,UNKNOWN,California,165657.0,silver,gray,cosmopolitan finance,1000.0
2002,Chevrolet,Silverado 1500,Base,automatic,California,194104.0,white,black,auto depot,3200.0
2005,Chevrolet,Colorado,Z85,automatic,California,205255.0,white,gray,lease plan usa,1950.0
2001,Volkswagen,Passat,GLS V6,automatic,California,107651.0,silver,gray,low gos used cars,2600.0
2014,Honda,Accord,Sport,automatic,California,12105.0,white,black,neighbors fcu,16750.0
2014,Hyundai,Accent,GLS,automatic,California,29425.0,white,beige,enterprise vehicle exchange / tra / rental / tulsa,9500.0
2008,Chevrolet,Tahoe,LT,automatic,California,169166.0,white,beige,premium auto wholesale,12100.0
2005,BMW,X5,3.0i,automatic,California,146942.0,white,beige,veros credit,4800.0
2013,Chrysler,200,LX,automatic,California,48283.0,black,black,california auto finance,9900.0
2013,Nissan,Leaf,SL,automatic,California,16479.0,white,black,nissan-infiniti lt,12750.0
2012,Nissan,Altima,2.5 S,automatic,California,34719.0,black,black,nissan-infiniti lt,15250.0
2011,Audi,Q5,2.0T Premium quattro,automatic,California,49202.0,white,black,high bid trading co inc,24000.0
2004,Toyota,Tundra,SR5,automatic,California,88266.0,gold,beige,onemain rem/m&m auto traders,10000.0
2014,Chevrolet,Cruze,2LT,automatic,California,34044.0,gray,black,avis rac/san leandro,13400.0
2013,Nissan,Sentra,SR,UNKNOWN,California,39974.0,gray,black,santander consumer,11200.0
2007,Toyota,4Runner,Limited,automatic,California,144982.0,black,beige,premium auto wholesale,10600.0
2010,Mercedes-Benz,C-Class,C300 Sport,automatic,California,33488.0,gray,black,calstar motors inc,17000.0
2014,Ram,1500,SLT,automatic,California,19523.0,red,gray,enterprise vehicle exchange/orange,20700.0
2003,Ford,Escape,XLT Popular,automatic,California,216743.0,silver,gray,guard auto sales,1900.0
2012,Volkswagen,Jetta SportWagen,TDI,automatic,California,67077.0,white,black,toyota santa monica,14250.0
2014,Ford,Escape,S,automatic,California,1762.0,white,black,ge fleet services for itself/servicer,8000.0
2014,Chrysler,Town and Country,Touring,automatic,California,17537.0,beige,black,enterprise holdings/gdp,19400.0
2004,Ford,Expedition,XLT,automatic,California,57116.0,black,gray,california auto exchange,7900.0
2003,Chevrolet,Astro,Base,automatic,California,124496.0,blue,gray,lancaster honda,2000.0
2013,Honda,Civic,Hybrid PZEV,automatic,California,16053.0,black,tan,ahfc/honda lease trust/hvt  inc.,17400.0
2013,Mercedes-Benz,S-Class,S550,UNKNOWN,California,16426.0,black,black,mercedes-benz financial services,54250.0
2005,Ford,Explorer,XLS,automatic,California,168592.0,white,tan,alliance motor cars,2600.0
2008,Lexus,IS F,Base,automatic,California,43379.0,black,black,trade in solutions irvine,33750.0
2008,Chevrolet,Colorado,Work Truck,automatic,California,149904.0,white,gray,lease plan usa,3100.0
2011,Kia,Soul,!,automatic,California,107878.0,gray,gray,consolidated asset recovery systems  inc.,6600.0
2013,Dodge,Avenger,SE,automatic,California,53141.0,red,black,avis rac/san leandro,10500.0
2013,Ford,Focus,SE,automatic,California,18303.0,black,black,ford motor credit company llc pd,11400.0
2005,Volkswagen,Jetta,GLS,automatic,California,85409.0,blue,silver,volkswagen santa monica,4400.0
2006,BMW,7 Series,750Li,automatic,California,94776.0,white,gray,mini of san diego,10900.0
2013,Nissan,Altima,2.5 S,automatic,California,40129.0,silver,black,avis corporation,13200.0
2013,Kia,Soul,+,automatic,California,39476.0,black,black,dollar thrifty damage liquidation,6000.0
2013,Ford,Escape,SEL,automatic,California,19127.0,white,beige,ford motor credit company llc pd,19500.0
2011,Ford,Fusion,SEL,automatic,California,59145.0,red,black,tdaf remarketing,8500.0
2014,Honda,Odyssey,EX-L,automatic,California,12312.0,white,beige,ahfc/honda lease trust/hvt  inc.,29250.0
2012,Nissan,Altima,2.5 S,automatic,California,21950.0,white,beige,nissan-infiniti lt,15250.0
2012,Honda,Crosstour,EX,automatic,California,10999.0,black,black,ahfc/honda lease trust/hvt  inc. eot,18600.0
2008,Toyota,Tundra,SR5,automatic,California,99648.0,blue,brown,towbin dodge,15800.0
2013,Porsche,Panamera,Base,automatic,California,12705.0,black,black,eurocar,58500.0
2010,Chevrolet,Camaro,2SS,manual,California,66539.0,black,black,91 automotive west,20100.0
2013,Kia,Soul,+,automatic,California,66817.0,gray,black,the hertz corporation,9901.0
2005,Dodge,Magnum,RT,automatic,California,88479.0,red,—,a/d bank repos,6700.0
2007,mercedes,c230wz,UNKNOWN,automatic,California,73978.0,silver,gray,santander consumer,7200.0
1999,porsche,911,cpe carrera 2,manual,California,146102.0,black,black,mercedes benz of laguna niguel,7500.0
2013,Nissan,Versa,1.6 S Plus,automatic,California,37790.0,silver,black,enterprise veh exchange/rental,10600.0
2012,Kia,Sorento,LX,automatic,California,13582.0,silver,black,kia motors finance,16200.0
2012,Ford,F-150,FX2,automatic,California,26653.0,black,black,ford motor credit company llc pd,29900.0
2012,Volkswagen,Jetta,SE PZEV,UNKNOWN,California,39331.0,blue,gray,premium auto wholesale,11300.0
2011,Ford,Edge,SEL,automatic,California,41461.0,silver,black,ford motor credit company llc pd,18700.0
2007,Ford,Edge,SEL,automatic,California,79753.0,red,beige,palm springs ford-lincoln-mercury,9100.0
2012,Ford,Edge,SE,automatic,California,24942.0,silver,black,ford motor credit company llc pd,16300.0
2009,Mazda,Mazda3,s Touring,UNKNOWN,California,152405.0,UNKNOWN,UNKNOWN,stevens creek auto imports,3900.0
2014,Chrysler,200,LX,automatic,California,33359.0,blue,black,enterprise vehicle exchange / tra / rental / tulsa,2900.0
2011,BMW,3 Series,328i,automatic,California,13613.0,silver,gray,financial services remarketing,10100.0
2008,Honda,Odyssey,EX-L,automatic,California,228125.0,silver,gray,orange county auto buyers llc,5800.0
2013,Toyota,Prius,Two,automatic,California,39995.0,silver,gray,avis corporation,14300.0
2011,Mercedes-Benz,GLK-Class,GLK350,automatic,California,58659.0,white,beige,high bid trading co inc,20250.0
2006,BMW,3 Series,325i,automatic,California,55590.0,black,black,autonet trading,11500.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,22459.0,gray,black,fmgj inc,50000.0
2013,Nissan,Cube,1.8 SL,automatic,California,26737.0,white,black,bank of america,11800.0
2012,Toyota,Camry,LE,automatic,California,62913.0,black,gray,the hertz corporation,12500.0
2011,Land Rover,Range Rover Sport,Supercharged,automatic,California,38020.0,white,beige,billion dodge chrysler jeep,36500.0
2011,Toyota,Highlander Hybrid,Base,automatic,California,62171.0,black,gray,wheels exchange llc,25000.0
2007,Nissan,Altima,2.5,automatic,California,85078.0,black,gray,palm springs nissan,6900.0
2004,BMW,5 Series,545i,manual,California,113287.0,gray,gray,east bay bmw,7800.0
2005,Chevrolet,Silverado 1500,LS,automatic,California,110996.0,black,gray,buyers auto sales,8000.0
2007,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,119440.0,black,black,consolidated asset recovery systems  inc.,17000.0
2012,Mercedes-Benz,C-Class,C250 Sport,automatic,California,28923.0,—,gray,mercedes-benz financial services,22250.0
2010,Kia,Soul,!,UNKNOWN,California,51920.0,black,black,ecars,10100.0
2014,Ford,Focus,SE,automatic,California,16990.0,silver,—,enterprise vehicle exchange / tra / rental / tulsa,7800.0
2004,Volvo,S80,T6,UNKNOWN,California,77992.0,gray,gray,valley kia,4100.0
2014,Hyundai,Santa Fe Sport,Sport 2.0T,automatic,California,20055.0,black,black,donlen corporation,23000.0
2012,BMW,7 Series,740i,automatic,California,39985.0,gray,gray,financial services remarketing (lease),34750.0
2003,Honda,Element,EX,automatic,California,199950.0,gray,gray,mckenna motors cerritos inc,4100.0
2001,Ford,Focus,ZTS,UNKNOWN,California,148575.0,gold,beige,quality acceptance,1100.0
2013,Dodge,Charger,SE,automatic,California,25148.0,gray,black,ontario auto sales,20000.0
2013,Mercedes-Benz,GLK-Class,GLK350 4MATIC,automatic,California,45538.0,white,black,the hertz corporation,26800.0
2014,BMW,6 Series,650i,automatic,California,10736.0,black,black,the hertz corporation,65000.0
2011,Honda,Civic,LX,automatic,California,65415.0,silver,gray,ahfc/honda lease trust/hvt  inc.,10800.0
2012,BMW,3 Series,328i,automatic,California,29234.0,brown,—,financial services remarketing (lease),19250.0
2011,Cadillac,CTS Coupe,Performance,automatic,California,45882.0,off-white,beige,fiserv/usb dealer services northstar exchange,23500.0
2007,Chevrolet,Tahoe,LT,automatic,California,145412.0,beige,beige,lobel financial corp,12000.0
2013,Infiniti,G Sedan,G37x,automatic,California,60792.0,black,beige,the hertz corporation,17500.0
2000,Ford,Explorer,Eddie Bauer,automatic,California,140411.0,blue,tan,acura of concord,1850.0
2006,Toyota,Corolla,XRS,manual,California,99773.0,black,black,m l sim,5200.0
1997,Toyota,Camry,LE,UNKNOWN,California,195770.0,beige,gray,aaero sweet corporation,1600.0
2011,BMW,3 Series,328i,automatic,California,43402.0,gray,black,daimler daiichi corp,18000.0
2012,Ford,Edge,SEL,automatic,California,32175.0,red,black,ford motor credit company llc pd,21900.0
2011,BMW,5 Series,535i xDrive,automatic,California,26352.0,blue,—,financial services remarketing/rail cars,28000.0
2014,Ford,F-150,STX,automatic,California,28072.0,black,beige,avis rac/san leandro,23500.0
2005,Mazda,Mazda3,SP23 Special Edition,automatic,California,104764.0,black,brown,jimmie johnson kearny mesa chevrolet,2400.0
2013,Chevrolet,Camaro,LT,automatic,California,40109.0,silver,black,avis corporation,18500.0
2013,Ford,Explorer,XLT,automatic,California,49860.0,white,black,the hertz corporation,22800.0
2011,Honda,Insight,EX,automatic,California,89342.0,gray,gray,westlake financial services,8900.0
2007,Ford,Focus,ZX4 SE,UNKNOWN,California,97862.0,silver,gray,gosch hyundai,3700.0
2008,Honda,Pilot,Value Package,automatic,California,121509.0,white,brown,san diego sports cars,9250.0
2012,Ford,Edge,Limited,automatic,California,32487.0,blue,beige,ford motor credit company llc pd,19900.0
2010,Honda,Civic,EX,automatic,California,36273.0,white,beige,rvr,12700.0
2012,Audi,S5,3.0T Premium Plus quattro,automatic,California,38770.0,black,black,vw credit,27700.0
2013,Subaru,Impreza WRX,Premium,manual,California,17192.0,purple,black,chapman performance autos llc,23750.0
2007,Honda,Odyssey,Touring,automatic,California,112289.0,silver,black,remarketing by ge/manheim southern california,9250.0
2007,BMW,Z4 M,Base,manual,California,63779.0,black,black,sterling bmw,25750.0
2011,Nissan,Pathfinder,S,automatic,California,5692.0,gray,tan,nissan motor acceptance corporation,18500.0
2014,BMW,X3,xDrive28i,automatic,California,30832.0,white,black,avis corporation,30000.0
2005,Hyundai,Sonata,LX,automatic,California,121475.0,silver,black,valley kia,2600.0
2008,MINI,Cooper,S,automatic,California,75917.0,black,black,autonet trading,8800.0
2005,Kia,Spectra,Spectra5,automatic,California,75527.0,white,gray,santander consumer,2800.0
2014,Chevrolet,Camaro,LT,automatic,California,32446.0,white,black,avis corporation,21000.0
2014,Ram,1500,SLT,automatic,California,24986.0,black,gray,enterprise vehicle exchange/orange,26000.0
2014,Dodge,Grand Caravan,SXT,automatic,California,19878.0,white,black,hertz corporation/gdp,16500.0
2014,Infiniti,QX60,Base,automatic,California,5641.0,black,tan,nissan north america inc.,43000.0
2008,Chevrolet,Cobalt,LS,automatic,California,85178.0,blue,gray,chaser inc,4500.0
1994,Nissan,Maxima,GXE,UNKNOWN,California,263072.0,white,gray,charitable auto resource,450.0
2008,Cadillac,Escalade,Base,automatic,California,47316.0,white,black,aaero sweet company,30500.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,47497.0,black,black,cerritos infiniti inc,16000.0
2014,Kia,Sedona,EX,automatic,California,3093.0,black,beige,kia motors america  inc,24250.0
2013,Toyota,RAV4,LE,automatic,California,36964.0,black,black,avis rac/san leandro,20200.0
2013,Nissan,Altima,2.5,automatic,California,29330.0,black,black,nissan-infiniti lt,14500.0
2014,Subaru,Outback,2.5i Limited PZEV,automatic,California,18775.0,blue,black,subaru of america,25000.0
2003,Chevrolet,Tahoe,LS,automatic,California,236983.0,black,silver,tustin nissan,1650.0
2014,Nissan,Sentra,FE+ S,automatic,California,30051.0,blue,black,avis corporation,10700.0
2013,Chevrolet,Malibu,LS,automatic,California,17782.0,black,gray,tradewinds remarketing,11000.0
2014,Hyundai,Accent,GLS,automatic,California,5606.0,red,gray,hyundai motor america,12100.0
2013,Chevrolet,Malibu,LT,automatic,California,63291.0,white,black,the hertz corporation,11400.0
2013,Infiniti,M,M37,automatic,California,9036.0,silver,black,nissan north america inc.,34000.0
2012,Hyundai,Accent,GS,automatic,California,35772.0,gray,black,hyundai motor finance,9300.0
2012,Infiniti,G Sedan,G37 Journey,manual,California,13629.0,white,black,nissan infiniti lt,25250.0
2011,Infiniti,G Sedan,G25,automatic,California,32044.0,white,beige,nissan infiniti lt,15000.0
2010,Saab,9-5,Aero,automatic,California,38031.0,silver,beige,caseys cars inc,17750.0
2014,Nissan,Altima,2.5 S,automatic,California,34049.0,red,beige,avis rac/san leandro,13400.0
2007,Volkswagen,Jetta,2.5 PZEV,automatic,California,103271.0,black,black,logistics leasing,3950.0
2013,Honda,Odyssey,EX-L,automatic,California,17617.0,silver,gray,ge fleet services for itself/servicer,23000.0
2009,GMC,Sierra 1500,SLE,automatic,California,139494.0,white,gray,remarketing by ge/penske truck lsg fleet sales,10500.0
2011,Nissan,Leaf,SL,automatic,California,22769.0,black,—,onemain rem/manheim san francisco bay,11000.0
1994,Honda,Accord,LX,manual,California,195054.0,green,gray,charitable auto resource,500.0
2012,Honda,Civic,EX,automatic,California,59595.0,gray,gray,ahfc/honda lease trust/hvt  inc.,11100.0
2014,Toyota,RAV4,XLE,automatic,California,16583.0,silver,gray,sixt rent a car llc,22500.0
2009,Mitsubishi,Lancer,GTS,manual,California,39042.0,black,black,exeter finance corp,10500.0
2008,Volkswagen,Passat,Komfort,automatic,California,58991.0,black,beige,premium auto wholesale,8000.0
2007,Audi,A4,2.0T,automatic,California,123974.0,black,black,cars in town inc,3700.0
2005,Saturn,Relay,3,automatic,California,135405.0,blue,gray,aaero sweet company,2400.0
2013,Nissan,Altima,2.5,UNKNOWN,California,22591.0,—,black,nissan-infiniti lt,8500.0
2006,Honda,Element,EX-P,automatic,California,113770.0,black,gray,power drive inc,9100.0
2013,MINI,Cooper,S,manual,California,13375.0,blue,—,bmw mini financial services,20500.0
1998,Honda,Accord,LX V6,automatic,California,186517.0,green,tan,aaero sweet company,1150.0
1999,Chevrolet,Silverado 1500,Base,automatic,California,280619.0,gold,brown,aaero sweet company,2600.0
2006,GMC,Envoy,Denali,automatic,California,60584.0,black,black,century dealer services corp,9500.0
2013,Infiniti,G Sedan,G37x,automatic,California,26823.0,gray,black,nissan infiniti lt,23000.0
2013,Dodge,Dart,SXT,manual,California,19034.0,white,black,chrysler capital,12000.0
2012,Ferrari,California,Base,automatic,California,19435.0,red,beige,enterprise vehicle exchange / tra / rental / tulsa,113000.0
2012,Lexus,IS 250,Base,automatic,California,33997.0,brown,beige,lexus financial services,23500.0
2014,Kia,Sorento,EX,automatic,California,586.0,white,beige,kia motors america  inc,25800.0
2012,Honda,Civic,LX,automatic,California,99045.0,black,gray,ahfc/honda lease trust/hvt  inc.,8000.0
2013,Ford,Focus,SE,automatic,California,37081.0,white,black,avis rac/san leandro,11100.0
2012,Nissan,Altima,2.5 S,automatic,California,42238.0,black,black,nissan-infiniti lt,9750.0
2006,Cadillac,SRX,V6,automatic,California,157141.0,black,black,honda cars of corona,3700.0
2007,Toyota,Camry,SE V6,automatic,California,144453.0,silver,gray,honda of pasadena,7000.0
2004,Lexus,RX 330,Base,automatic,California,151819.0,white,beige,car trackers,15500.0
2007,Ford,Focus,ZX4 SE,automatic,California,70175.0,black,gray,a-team auto sales llc,3850.0
2014,Nissan,Altima,2.5 S,automatic,California,37228.0,red,—,avis rac/san leandro,14700.0
2013,Infiniti,FX,FX37,automatic,California,46622.0,white,black,the hertz corporation,25100.0
2013,Nissan,Altima,2.5,automatic,California,17414.0,—,gray,nissan-infiniti lt,14750.0
2014,Subaru,XV Crosstrek,Premium,automatic,California,15415.0,gray,black,subaru of america,20600.0
2013,Hyundai,Elantra,GLS,automatic,California,48471.0,blue,beige,the hertz corporation,10900.0
2011,Nissan,Titan,S,automatic,California,48331.0,silver,beige,nissan motor acceptance corporation,15500.0
2013,Volvo,S60,T5,automatic,California,14579.0,black,black,volvo car financial service/world omni,18000.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,18480.0,white,gray,nissan infiniti lt,23750.0
2012,Toyota,Prius c,Two,automatic,California,37613.0,black,gray,california rent-a-car & leasing,12000.0
2003,Honda,CR-V,LX,UNKNOWN,California,181242.0,blue,black,credit acceptance corp/vrs/southfield,3900.0
2004,Chevrolet,Aveo,Base,manual,California,101069.0,white,gray,capitol mitsubishi,2400.0
2010,MINI,Cooper,S,automatic,California,56437.0,white,black,carson honda,8300.0
2012,Chrysler,200,LX,automatic,California,62718.0,white,black,dtg operations inc,8400.0
2007,BMW,X5,4.8i,automatic,California,92878.0,silver,black,coast sports cars inc,16250.0
2013,Volkswagen,Jetta,SE PZEV,automatic,California,39756.0,black,black,avis corporation,11600.0
2011,Audi,Q5,2.0T Premium quattro,automatic,California,22591.0,black,black,high bid trading co inc,25000.0
2011,Land Rover,Range Rover Sport,HSE,automatic,California,34227.0,white,beige,remarketing by ge/manheim riverside,36000.0
2012,MINI,Cooper,Base,automatic,California,12519.0,—,black,bmw mini financial services,14500.0
2012,Kia,Forte,EX,automatic,California,50344.0,gray,gray,santander consumer,9900.0
2005,Ford,Taurus,SE,automatic,California,129699.0,red,gray,aaero sweet company,850.0
2013,Hyundai,Elantra,GLS,automatic,California,35963.0,black,gray,hyundai motor finance,11500.0
2014,Nissan,Sentra,SR,UNKNOWN,California,6296.0,—,black,nissan motor acceptance corporation,14250.0
2007,Chevrolet,Silverado 1500,Work Truck,automatic,California,110346.0,white,black,tdaf remarketing,12800.0
2013,Lexus,ES 300h,Base,automatic,California,67060.0,white,black,newport lexus,26750.0
2009,Chevrolet,Malibu,LS,automatic,California,145811.0,green,gray,felix chevrolet & cadillac,4900.0
2011,Mercedes-Benz,GL-Class,GL550 4MATIC,automatic,California,56442.0,black,beige,elad motors,39500.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,15070.0,white,gray,nissan infiniti lt,19750.0
2012,Volkswagen,Jetta,SE PZEV,automatic,California,61410.0,red,black,the hertz corporation,9900.0
2006,Jeep,Grand Cherokee,Laredo,automatic,California,113141.0,white,gray,time finance co,6800.0
2014,Ford,Focus,SE,automatic,California,16577.0,white,black,ford motor credit company,12300.0
2013,Volkswagen,Passat,Wolfsburg Edition PZEV,automatic,California,55477.0,burgundy,black,the hertz corporation,10400.0
2010,Lexus,RX 450h,Base,automatic,California,56977.0,blue,beige,century dealer services corp,27000.0
2012,Chevrolet,Colorado,Work Truck,automatic,California,24567.0,silver,black,lease plan usa,5800.0
2013,Kia,Soul,+,automatic,California,59021.0,green,black,dtg operations inc,8900.0
2013,Mercedes-Benz,GLK-Class,GLK350,automatic,California,16719.0,white,black,mercedes-benz finc wholesale advantage,31250.0
2012,Land Rover,LR4,Base,automatic,California,35656.0,black,black,high bid trading co inc,37250.0
2014,Kia,Cadenza,Premium,automatic,California,27491.0,—,beige,kia motors america  inc,20500.0
2013,Nissan,Rogue,SV,automatic,California,22640.0,silver,tan,gm financial,15100.0
2012,Toyota,Tundra,Tundra,automatic,California,53651.0,white,black,aaero sweet corporation,21750.0
2013,Chevrolet,Cruze,LTZ,automatic,California,34175.0,silver,black,avis corporation,13400.0
2004,Acura,TL,3.2,automatic,California,152843.0,gray,gray,first credit finance,2800.0
2013,Nissan,Altima,2.5,automatic,California,30719.0,silver,black,avis corporation,12500.0
2014,Nissan,Sentra,SR,UNKNOWN,California,15782.0,blue,gray,nissan motor acceptance corporation,13250.0
2012,Hyundai,Elantra,GLS,automatic,California,43487.0,silver,gray,hyundai motor finance,10500.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,23365.0,gray,black,nissan infiniti lt,24250.0
2013,Volkswagen,Passat,SE PZEV,automatic,California,32147.0,—,beige,vw credit,11500.0
2012,GMC,Canyon,SLE-2,automatic,California,84006.0,white,gray,corona auto wholesale inc,14200.0
2010,Ford,Fusion Hybrid,Base,automatic,California,90889.0,black,black,enterprise veh exchange/rental,11100.0
2012,Jaguar,XJ,Base,automatic,California,28972.0,red,beige,jpmorgan chase bank n.a.,41000.0
2013,Ford,Fusion,SE,automatic,California,71864.0,burgundy,beige,ge fleet services for itself/servicer,11000.0
2012,BMW,3 Series,328i,automatic,California,37407.0,black,—,financial services remarketing (lease),26000.0
2005,Jaguar,XK-Series,XK8,automatic,California,44678.0,beige,tan,h n s auto sales inc,16000.0
2007,Chevrolet,Suburban,1500 LS,automatic,California,80462.0,blue,beige,reliance motors llc,16800.0
2014,Nissan,Sentra,SV,automatic,California,2294.0,—,black,nissan motor acceptance corporation,13750.0
2012,Hyundai,Sonata,GLS,automatic,California,24878.0,black,gray,hyundai motor finance,12700.0
2014,Mercedes-Benz,C-Class,C250 Sport,automatic,California,9754.0,white,black,mercedes-benz usa,23750.0
2008,Chrysler,PT Cruiser,Base,automatic,California,128224.0,white,gray,lobel financial corp,2300.0
2004,Ford,Focus,SE,automatic,California,80140.0,gray,gray,ideal transportation,2700.0
2013,Nissan,Altima,2.5,automatic,California,6633.0,white,tan,nissan-infiniti lt,16000.0
2001,Saturn,L-Series,L200,automatic,California,1.0,black,tan,south coast subaru,700.0
2012,Chevrolet,Volt,Base,automatic,California,52186.0,green,black,fiserv/usb dealer services northstar exchange,14400.0
