year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2014,Lexus,IS 250,Base,automatic,Florida,17802.0,black,beige,tdaf remarketing,30400.0
2014,Jeep,Patriot,Sport,automatic,Florida,23250.0,black,black,chrysler capital,13100.0
2010,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,165454.0,white,gray,lease plan/ray chevrolet,6900.0
2014,Subaru,Impreza,2.0i Premium PZEV,automatic,Florida,16630.0,gray,black,subaru of america,17300.0
2012,Toyota,Avalon,Limited,automatic,Florida,34552.0,white,gray,bill bryan subaru,21100.0
2013,Ford,Edge,SE,automatic,Florida,6232.0,—,black,ford motor credit company llc pd,19500.0
2013,Hyundai,Genesis,5.0 R-Spec,automatic,Florida,29034.0,black,black,hyundai motor finance,27500.0
2006,Cadillac,Escalade,Base,automatic,Florida,180033.0,black,tan,ed morse cadillac,8000.0
2012,Nissan,Altima,2.5 S,automatic,Florida,10703.0,blue,black,nissan-infiniti lt,13800.0
1997,BMW,Z3,1.9,manual,Florida,102283.0,blue,tan,pompano ford lincoln mercury,3200.0
2014,Ford,Explorer,Limited,automatic,Florida,38136.0,—,beige,ars/avis budget group,27400.0
2014,Chevrolet,Cruze,LS,automatic,Florida,10042.0,silver,black,regional acceptance corporation / greenville,12100.0
2011,Mercedes-Benz,SL-Class,SL550,automatic,Florida,17093.0,black,beige,palm beach motor cars,52600.0
2012,Infiniti,G Sedan,G25,automatic,Florida,46670.0,gray,gray,nissan infiniti lt,15600.0
2008,Chevrolet,Malibu,LS,automatic,Florida,117651.0,silver,gray,regional acceptance corporation / greenville,4200.0
2012,Toyota,Camry,LE,automatic,Florida,17918.0,black,gray,world omni financial corporation,14000.0
2014,Ford,E-Series Van,E-250,UNKNOWN,Florida,12175.0,white,gray,u-haul,19500.0
2014,Ford,Focus,SE,automatic,Florida,63807.0,gray,gray,regional acceptance corporation / greenville,8100.0
2014,Ford,Focus,SE,automatic,Florida,34316.0,white,black,ars/avis budget group,12300.0
2012,BMW,3 Series,328i xDrive,automatic,Florida,54552.0,off-white,gray,andrew thomas motorcars,20800.0
2013,Toyota,Corolla,LE,automatic,Florida,46578.0,silver,gray,remarketing by ge/first commerce credit union,8200.0
2012,Audi,A5,2.0T Premium quattro,automatic,Florida,14458.0,—,black,vw credit,24000.0
2014,Dodge,Grand Caravan,R/T,automatic,Florida,39283.0,gray,black,avis corporation,18500.0
2011,Toyota,RAV4,Base,automatic,Florida,90001.0,black,beige,world omni financial corporation,9100.0
2012,Mazda,Mazda3,i Sport,automatic,Florida,62971.0,white,black,mazda of wesley chapel,8900.0
2013,Nissan,Altima,2.5,automatic,Florida,14980.0,black,black,nissan-infiniti lt,19600.0
1998,Buick,Regal,GS,UNKNOWN,Florida,129935.0,white,gray,autonation ford delray,600.0
2013,Hyundai,Sonata,Limited,automatic,Florida,19237.0,gray,gray,us bank,15800.0
2014,Ford,Fusion Hybrid,SE,automatic,Florida,23046.0,—,black,avis budget group,20000.0
2011,Infiniti,G Sedan,G37 Journey,automatic,Florida,31868.0,white,beige,nissan infiniti lt,20800.0
2014,Toyota,Tacoma,PreRunner V6,automatic,Florida,4643.0,black,gray,onesource/kendall toyota,22600.0
2007,Honda,Accord,EX-L,automatic,Florida,104455.0,gold,tan,d&a fine cars,8400.0
2012,BMW,3 Series,335is,automatic,Florida,21799.0,red,black,financial services remarketing (lease),36600.0
2013,Land Rover,Range Rover Sport,Luxury,automatic,Florida,28340.0,white,brown,orlando car connection,51800.0
2012,Infiniti,G Sedan,G37 Journey,automatic,Florida,26733.0,white,gray,nissan infiniti lt,23200.0
2013,Ford,F-150,Lariat,automatic,Florida,13846.0,—,gold,ford motor credit company llc,32400.0
2004,Nissan,Murano,SL,automatic,Florida,119106.0,silver,black,courtesy chrysler jeep dodge,4100.0
2012,Ford,Fusion,SEL,automatic,Florida,14478.0,white,brown,ford motor credit company llc,13200.0
2012,Nissan,Altima,2.5 S,automatic,Florida,27786.0,silver,black,nissan-infiniti lt,15400.0
2012,MINI,Cooper Countryman,S,automatic,Florida,30031.0,black,black,braman motors,20400.0
2011,Toyota,Corolla,LE,automatic,Florida,80357.0,black,gray,pnc bank  national association,7400.0
2011,Ram,1500,Laramie,automatic,Florida,31801.0,black,black,regional acceptance corporation / greenville,23400.0
2013,Mercedes-Benz,SLK-Class,SLK250,automatic,Florida,30636.0,red,black,the hertz corporation,28300.0
2009,Cadillac,CTS,Base,automatic,Florida,37160.0,white,beige,santander consumer,15300.0
2014,Hyundai,Sonata,GLS,automatic,Florida,10633.0,red,beige,hyundai motor finance,15300.0
2012,Dodge,Journey,American Value Package,automatic,Florida,79082.0,white,black,lease plan usa,9000.0
2004,lexus,gx,470,automatic,Florida,137493.0,gold,beige,dab auto world & leasing,10200.0
2013,Lexus,ES 350,Base,automatic,Florida,5002.0,gray,black,onesource/kendall toyota,29550.0
2014,Lincoln,MKS,Base,automatic,Florida,2519.0,—,beige,ford motor credit company,25500.0
2002,Ford,Windstar,LX Standard,automatic,Florida,121921.0,white,gray,daytona toyota,1500.0
2010,Ford,Mustang,GT Premium,manual,Florida,51656.0,red,black,td auto finance,12400.0
2015,Chevrolet,Equinox,LT,automatic,Florida,15279.0,white,black,enterprise veh exchange/rental,22300.0
2011,GMC,Acadia,Denali,automatic,Florida,41809.0,gray,beige,johnson lexus of raleigh,27000.0
2006,Toyota,4Runner,SR5,automatic,Florida,122624.0,gray,gray,champion auto wholesale inc,9000.0
2013,FIAT,500,Sport,automatic,Florida,20008.0,yellow,gray,chrysler capital,9900.0
2011,Cadillac,Escalade ESV,Premium,automatic,Florida,78738.0,red,black,d&a fine cars,30200.0
2001,Honda,Civic,EX,manual,Florida,254817.0,black,black,coggin bmw treasure coast,1200.0
2010,GMC,Terrain,SLE-1,automatic,Florida,72597.0,red,black,remarketing by ge/manheim ft. lauderdale,9000.0
2013,Ford,F-150,XLT,automatic,Florida,40023.0,white,gray,the hertz corporation,26200.0
2004,Ford,F-150,FX4,automatic,Florida,102663.0,yellow,black,santander consumer,10100.0
2014,Ford,Fusion,SE,automatic,Florida,43905.0,white,beige,avis corporation,13600.0
2014,Chevrolet,Impala,LT,automatic,Florida,44589.0,white,black,jm lexus,19000.0
2013,Toyota,Yaris,L,automatic,Florida,65234.0,red,gray,remarketing by ge/west financial acceptance,8600.0
2011,Ford,E-Series Van,E-350 Super Duty,UNKNOWN,Florida,159810.0,white,gray,westfall auto sales,7500.0
2005,Ford,F-150,XL,automatic,Florida,138527.0,white,gray,the collection,4300.0
2012,Ford,F-150,XLT,automatic,Florida,127746.0,—,gray,ari,12100.0
2014,Lincoln,MKZ,Base,automatic,Florida,33837.0,—,black,avis budget group,23200.0
2013,Dodge,Grand Caravan,SE,automatic,Florida,37323.0,white,black,ez rent a car inc,12500.0
2012,Audi,A4,2.0T Premium,automatic,Florida,54736.0,silver,black,crown audi,20800.0
2012,Nissan,Sentra,2.0 S,automatic,Florida,18667.0,blue,beige,nissan-infiniti lt,12000.0
2009,Dodge,Avenger,SXT,automatic,Florida,121719.0,gold,—,nicholas financial inc/clearwater,4000.0
2012,Kia,Optima,EX,automatic,Florida,31615.0,gray,gray,kia motors finance,13200.0
2015,Kia,Sorento,LX,automatic,Florida,19247.0,white,beige,kia motors america  inc,18700.0
2013,Nissan,Sentra,SV,automatic,Florida,43673.0,silver,black,nissan-infiniti lt,11200.0
2006,Audi,A4,2.0T,automatic,Florida,73747.0,white,beige,mercedes benz of tampa,8000.0
2009,Jeep,Liberty,Sport,automatic,Florida,88959.0,white,gray,courtesy nissan of tampa,9800.0
2012,Infiniti,G Sedan,G25,automatic,Florida,35991.0,black,black,nissan infiniti lt,16400.0
2013,Chevrolet,Equinox,LTZ,automatic,Florida,57756.0,silver,black,the hertz corporation,16300.0
2012,Nissan,Altima,2.5,automatic,Florida,27924.0,black,beige,nissan-infiniti lt,12200.0
2007,Honda,Civic,EX,automatic,Florida,63933.0,red,black,metro ford inc,7100.0
2003,Honda,CR-V,EX,UNKNOWN,Florida,141370.0,gold,tan,coral springs honda,4100.0
2014,Jeep,Compass,Sport,automatic,Florida,24134.0,blue,black,pv holding inc/gdp,14200.0
2011,Toyota,Avalon,Base,automatic,Florida,61849.0,silver,black,clermont nissan,17000.0
2012,Lexus,ES 350,Base,automatic,Florida,5500.0,white,beige,lexus financial services,28000.0
2010,Lexus,RX 350,Base,automatic,Florida,97295.0,black,beige,johnson lexus of raleigh,16000.0
2012,BMW,3 Series,335i,automatic,Florida,27026.0,blue,black,financial services remarketing (lease),26000.0
2012,Nissan,Murano,SL,automatic,Florida,18069.0,black,tan,jpmorgan chase bank n.a.,23800.0
2012,Lexus,GX 460,Base,automatic,Florida,44282.0,gray,gray,palm beach motor cars,34500.0
2012,Toyota,Camry,SE,automatic,Florida,60825.0,gray,black,world omni financial corporation,12200.0
2005,Ford,Expedition,Limited,automatic,Florida,113538.0,white,beige,new wave auto sales,3200.0
2013,BMW,3 Series,328i,UNKNOWN,Florida,47150.0,gray,black,financial services remarketing (lease),19800.0
2013,Ford,Focus,SE,automatic,Florida,53876.0,silver,black,the hertz corporation,9400.0
2014,Chevrolet,Cruze,LTZ,automatic,Florida,16870.0,silver,black,gm remarketing,14800.0
2012,Toyota,Camry,LE,automatic,Florida,29485.0,gray,gray,world omni financial corporation,13500.0
2013,Cadillac,ATS,Luxury,automatic,Florida,43601.0,silver,black,the hertz corporation,18600.0
2003,Nissan,Altima,3.5 SE,automatic,Florida,120572.0,white,beige,autonation chevrolet coral gables,2700.0
2009,BMW,1 Series,135i,automatic,Florida,74883.0,black,black,kingsway motor co,13700.0
2010,Chevrolet,Silverado 2500HD,LTZ,automatic,Florida,126386.0,white,black,tdaf remarketing,20600.0
2014,Ford,Focus,SE,automatic,Florida,24345.0,silver,black,florida auto financial group,11600.0
2010,Ford,F-150,FX2,automatic,Florida,57340.0,black,black,best buy repos inc,19700.0
2006,Nissan,Murano,SL,automatic,Florida,100082.0,white,tan,nicholas financial inc/clearwater,5500.0
2009,BMW,3 Series,328i,automatic,Florida,95007.0,blue,gray,toyota financial services,9100.0
2013,Hyundai,Veloster,Turbo,automatic,Florida,31290.0,black,black,hyundai motor finance,14500.0
2013,Kia,Optima,LX,automatic,Florida,26723.0,silver,gray,fuccillo kia of cape coral,14200.0
2002,Toyota,Camry,LE,automatic,Florida,103895.0,gold,—,p b auto sales,1500.0
2013,Subaru,Outback,2.5i Premium,automatic,Florida,84503.0,white,tan,d&a fine cars,14500.0
2011,Toyota,Corolla,LE,automatic,Florida,35780.0,black,gray,world omni financial corporation,9100.0
2009,MINI,Cooper Clubman,Base,manual,Florida,91525.0,brown,brown,hertz remarketing,7000.0
2013,Lincoln,Navigator,Base,automatic,Florida,33219.0,gray,black,the hertz corporation,32300.0
2014,Toyota,RAV4,XLE,automatic,Florida,17083.0,blue,gray,world omni financial corporation,21700.0
2014,Ford,Fusion,SE,automatic,Florida,19159.0,—,black,avis budget group,17600.0
2008,Lexus,ES 350,Base,automatic,Florida,79703.0,gray,gray,lauderdale infiniti,10800.0
2012,Volkswagen,Passat,S PZEV,automatic,Florida,27525.0,white,black,vw credit,12000.0
2014,Ford,F-150,XL,automatic,Florida,8199.0,white,gray,u-haul,18500.0
2006,Chrysler,PT Cruiser,Touring,automatic,Florida,89395.0,silver,gray,courtesy nissan of tampa,3100.0
2004,Volvo,XC90,T6,automatic,Florida,139572.0,gold,gray,autobuy,2600.0
2006,Volvo,XC90,V8,automatic,Florida,103108.0,blue,—,mercedes benz of tampa,8200.0
2003,Mitsubishi,Eclipse Spyder,GS,automatic,Florida,124859.0,red,black,coral springs honda,1900.0
2013,Hyundai,Elantra,GLS,automatic,Florida,34920.0,black,gray,suntrust bank,9500.0
2014,Kia,Rio,LX,automatic,Florida,10460.0,red,gray,kia motors america  inc,11400.0
2005,Dodge,Stratus,SXT,UNKNOWN,Florida,130216.0,silver,black,broward county sheriffs office,1200.0
2001,Chevrolet,Tahoe,Base,automatic,Florida,197814.0,black,gray,coral springs honda,500.0
2012,Toyota,Camry,LE,automatic,Florida,30682.0,black,beige,world omni financial corporation,13200.0
2013,Hyundai,Elantra,Limited,automatic,Florida,21231.0,black,tan,hyundai motor finance,13200.0
2010,BMW,3 Series,328i,automatic,Florida,78902.0,black,black,braman motorcars of jupiter,14700.0
1999,Dodge,Stratus,ES,automatic,Florida,131384.0,white,black,autonation honda hollywood,1200.0
2011,Jeep,Grand Cherokee,Limited,automatic,Florida,53239.0,black,black,enterprise vehicle exchange / rental / tulsa,21000.0
2006,Chrysler,300,Touring,automatic,Florida,123177.0,green,gray,nicholas financial inc/clearwater,5000.0
2012,Mercedes-Benz,E-Class,E350 Luxury,automatic,Florida,47519.0,black,tan,lokey motor company,26100.0
2013,Toyota,Camry,SE,automatic,Florida,30476.0,silver,black,world omni financial corporation,16300.0
2012,Kia,Optima,LX,automatic,Florida,22771.0,gray,gray,kia motors finance,11600.0
2010,Mazda,Mazda6,i Grand Touring,automatic,Florida,58814.0,white,black,ferco motors corp,9400.0
2012,Audi,Q5,2.0T Premium quattro,automatic,Florida,58408.0,white,brown,vw credit,22200.0
2007,BMW,X3,3.0si,automatic,Florida,123780.0,white,tan,sixrentals corp,7000.0
2006,Nissan,Frontier,SE,automatic,Florida,117666.0,silver,gray,coggin honda of st. augustine,7900.0
2003,Ford,Ranger,Edge,manual,Florida,101431.0,blue,black,gettel nissan of sarasota,3000.0
2013,Kia,Optima,LX,automatic,Florida,32152.0,silver,beige,first investors servicing corp,9000.0
2007,Mercedes-Benz,S-Class,S550,automatic,Florida,66066.0,silver,gray,tdaf remarketing,21600.0
2008,Cadillac,STS,V6,automatic,Florida,53773.0,white,tan,greenway ford inc,10600.0
2013,Nissan,Armada,SV,automatic,Florida,57150.0,black,black,tdaf remarketing,24800.0
2003,Mazda,Protege,ES,automatic,Florida,147921.0,silver,gray,ed morse auto plaza,1700.0
2013,Audi,Q5,2.0T Premium Plus quattro,automatic,Florida,32875.0,white,beige,vw credit,29600.0
2014,Chevrolet,Impala,LT,automatic,Florida,26309.0,gray,gray,gm remarketing,18000.0
2012,Ford,Explorer,XLT,automatic,Florida,164956.0,—,beige,lease plan/sutton ford,16800.0
2014,Chevrolet,Impala,LTZ,automatic,Florida,17607.0,black,black,gm remarketing,25100.0
2011,Nissan,Murano,SL,automatic,Florida,74263.0,gray,black,firkins nissan,14800.0
2013,Mazda,CX-5,Touring,automatic,Florida,45871.0,black,black,elder ford of tampa,17400.0
2014,Ford,Expedition,XLT,automatic,Florida,33218.0,red,beige,avis corporation,31900.0
2012,Dodge,Challenger,R/T,automatic,Florida,8254.0,red,black,five star bank,20000.0
2013,BMW,X3,xDrive35i,UNKNOWN,Florida,63848.0,white,beige,remarketing by ge/sunrise partners inc of nw,28400.0
2014,Toyota,Camry,LE,automatic,Florida,13515.0,gray,gray,toyota motor sales usa inc/program,14600.0
1998,Mercedes-Benz,M-Class,ML320,automatic,Florida,265638.0,silver,black,lauderdale imports ltd bmw pembrok pines,800.0
2004,Porsche,Cayenne,S,automatic,Florida,107941.0,white,gray,palm beach auto group,10600.0
2014,Chrysler,300,Base,automatic,Florida,24123.0,burgundy,black,hertz corporation/gdp,19000.0
2012,Ford,Explorer,XLT,automatic,Florida,118539.0,—,tan,wheels exchange llc,17200.0
2005,acura,rl,UNKNOWN,automatic,Florida,100238.0,gray,black,remarketing by ge/manheim central florida,6800.0
2013,Volkswagen,Jetta SportWagen,TDI,automatic,Florida,21509.0,silver,black,schumacher auto group inc,18100.0
2009,Audi,S5,quattro,automatic,Florida,39048.0,black,black,tdaf remarketing,26000.0
2013,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,automatic,Florida,58847.0,red,gray,the hertz corporation,17100.0
2004,Pontiac,Grand Prix,GT2,automatic,Florida,80455.0,black,—,westlake financial services,3700.0
2007,Honda,Civic,LX,manual,Florida,129129.0,gray,gray,holman honda of fort lauderdale,3600.0
2003,Ford,Focus,LX,automatic,Florida,76670.0,red,—,courtesy toyota of brandon,1100.0
2011,Dodge,Caliber,Rush,automatic,Florida,34231.0,silver,black,tdaf remarketing,12300.0
2008,Nissan,Altima,2.5 S,automatic,Florida,111684.0,silver,black,jpmorgan chase bank n.a.,7000.0
2014,Chevrolet,Impala,LT,automatic,Florida,23352.0,blue,black,gm remarketing,20000.0
2005,Saturn,VUE,Base,automatic,Florida,102853.0,blue,gray,first technology credit union,2900.0
2007,Suzuki,SX4,Base,automatic,Florida,172703.0,white,gray,courtesy toyota of brandon,3800.0
2010,Chevrolet,Impala,LT,automatic,Florida,93403.0,black,gray,north palm hyundai,4600.0
2013,Nissan,Juke,S,automatic,Florida,31310.0,red,black,kelley buick gmc inc,14500.0
2013,Volkswagen,Jetta,TDI,automatic,Florida,30000.0,black,—,dick devoe buick cadillac inc,16500.0
2003,Toyota,Celica,GT,automatic,Florida,153944.0,white,black,autonation toyota scion weston,2100.0
2013,Hyundai,Elantra,GLS,automatic,Florida,23438.0,silver,gray,hyundai motor finance,11500.0
2012,Ford,Escape,XLS,automatic,Florida,81396.0,black,gray,ari,8800.0
2013,Toyota,Corolla,S Special Edition,automatic,Florida,18360.0,gray,gray,capital one auto finance,11300.0
2007,Ford,Explorer,XLT,automatic,Florida,139575.0,blue,tan,southern auto finance co/safco/ft lauderdale,4400.0
2014,Hyundai,Elantra,SE,automatic,Florida,17275.0,black,gray,hyundai of new port richey,13150.0
2004,Toyota,Sienna,LE 8-Passenger,automatic,Florida,150341.0,gray,gray,palmetto57 nissan,3100.0
2000,Chevrolet,Silverado 1500,Base,automatic,Florida,173103.0,gray,gray,brandon mitsubishi,2900.0
2014,Ford,Explorer,Limited,automatic,Florida,17956.0,silver,black,ford-lincoln dealer program,32800.0
2004,BMW,X5,3.0i,automatic,Florida,140202.0,white,tan,capital one auto finance,4800.0
2007,Hyundai,Santa Fe,Limited,automatic,Florida,54617.0,gray,gray,ferco motors corp,8300.0
2012,Kia,Soul,Base,automatic,Florida,57258.0,white,black,bmw alphera/alphera financial services,9000.0
2014,Toyota,Camry,LE,automatic,Florida,5753.0,green,beige,world omni financial corporation,15000.0
2013,Ford,Explorer,XLT,automatic,Florida,64711.0,silver,black,the hertz corporation,19000.0
2013,Ford,F-150,FX4,automatic,Florida,27463.0,—,black,ford motor credit company llc,36000.0
2012,Lexus,RX 350,Base,automatic,Florida,48636.0,gray,beige,jm lexus,25200.0
2014,Kia,Optima,LX Hybrid,automatic,Florida,12295.0,white,black,kia motors america  inc,16100.0
2012,Toyota,Yaris,LE,automatic,Florida,41642.0,gray,—,ferco motors corp,10300.0
2013,Cadillac,ATS,Luxury,automatic,Florida,40117.0,black,gray,enterprise veh exchange/rental,19400.0
2010,Jeep,Wrangler,Sahara,automatic,Florida,53123.0,blue,black,remarketing by ge/we florida financial,20000.0
2014,Chrysler,Town and Country,Touring,automatic,Florida,25014.0,red,black,enterprise holdings/gdp,18500.0
2014,Kia,Soul,Base,automatic,Florida,27582.0,green,black,regional acceptance corporation / greenville,11700.0
2011,Mercedes-Benz,M-Class,ML350 4MATIC,automatic,Florida,30697.0,gray,gray,mercedes-benz financial services,24600.0
2012,Ford,Fusion,SEL,automatic,Florida,22721.0,silver,tan,dyer chevrolet,13800.0
2014,Chevrolet,Sonic,LTZ,automatic,Florida,10390.0,blue,black,gm remarketing,12600.0
2008,BMW,3 Series,328i,automatic,Florida,42856.0,black,black,the collection,17500.0
2008,Ford,F-250 Super Duty,FX4,automatic,Florida,108043.0,white,brown,courtesy chrysler jeep dodge,20100.0
2009,Chevrolet,Equinox,LT,automatic,Florida,124820.0,white,gray,florida credit union,5500.0
2008,Kia,Sorento,LX,automatic,Florida,86456.0,burgundy,tan,pines auto brokers,6500.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,48968.0,gray,black,nissan-infiniti lt,13800.0
2014,Chevrolet,Corvette Stingray,Base,automatic,Florida,12233.0,yellow,black,gm remarketing,57200.0
2012,Lincoln,MKZ,Base,automatic,Florida,26417.0,burgundy,black,ford motor credit company llc,14300.0
2014,Jeep,Wrangler,Sport,automatic,Florida,18761.0,red,black,chrysler capital,26000.0
2001,Honda,Civic,LX,automatic,Florida,185084.0,white,beige,autonation toyota fort myers,1700.0
2013,Chevrolet,Suburban,LTZ 1500,automatic,Florida,63643.0,gold,black,the hertz corporation,31000.0
2013,Infiniti,G Sedan,G37 Journey,automatic,Florida,19807.0,gray,gray,nissan infiniti lt,20200.0
2005,Chrysler,Town and Country,Limited,automatic,Florida,126195.0,gold,gray,florida credit union,3000.0
2005,Nissan,Maxima,3.5 SL,automatic,Florida,159119.0,black,black,autonation ford margate,2500.0
2013,Lexus,RX 350,Base,automatic,Florida,19018.0,black,black,flowers nissan,31100.0
2014,Lexus,IS 250,Base,automatic,Florida,15031.0,gray,black,lexus of pembroke pines,28000.0
2011,Toyota,Sienna,XLE 8-Passenger,automatic,Florida,50334.0,red,gray,lokey motor company,21600.0
2004,Honda,Civic,EX,automatic,Florida,123576.0,white,beige,courtesy toyota of brandon,3700.0
2007,Hyundai,Santa Fe,GLS,automatic,Florida,74293.0,green,beige,courtesy hyundai,7200.0
2006,Kia,Sportage,LX,automatic,Florida,106721.0,silver,gray,automatch usa,2300.0
2014,Ford,Focus,SE,automatic,Florida,39126.0,—,gray,ars/avis budget group,11400.0
2008,Kia,Rondo,EX,automatic,Florida,89563.0,blue,tan,meridian remarketing,3400.0
2014,Toyota,Yaris,LE,automatic,Florida,36462.0,white,black,enterprise veh exchange/rental,10400.0
2012,Mazda,Mazdaspeed 3,Touring,manual,Florida,36349.0,black,black,rob lambdin's university dodge,15400.0
2013,Nissan,Pathfinder,SV,UNKNOWN,Florida,34647.0,gray,—,enterprise veh exchange/rental,19500.0
2014,Ford,F-150,FX4,automatic,Florida,14520.0,silver,black,crosby nissan sales,34700.0
2008,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,50004.0,gray,gray,d&a fine cars,16600.0
2014,Jeep,Grand Cherokee,SRT,automatic,Florida,11697.0,white,black,the collection,56000.0
2012,Nissan,Maxima,3.5 S,automatic,Florida,22846.0,black,black,nissan-infiniti lt,14800.0
2003,Lexus,ES 300,Base,automatic,Florida,149838.0,black,tan,lexus of north miami,3800.0
2012,Toyota,RAV4,Limited,automatic,Florida,17559.0,silver,gray,world omni financial corporation,20250.0
2010,Jeep,Wrangler,Unlimited Sahara,automatic,Florida,54698.0,burgundy,gray,tdaf remarketing,23400.0
2014,Kia,Forte,LX,automatic,Florida,10501.0,black,gray,kia motors america  inc,12000.0
2004,Ford,F-150,FX4,automatic,Florida,157050.0,black,black,arg inc,7800.0
2005,Nissan,Altima,2.5 S,automatic,Florida,81215.0,gray,gray,autonation chevrolet south clearwater,4400.0
2012,Hyundai,Elantra,Limited,automatic,Florida,43914.0,blue,beige,hyundai motor finance,12000.0
2009,Jaguar,XF,Supercharged,automatic,Florida,61346.0,gray,black,consolidated asset recovery systems  inc.,18300.0
2001,Jaguar,S-Type,3,automatic,Florida,100633.0,white,gray,metro ford inc,1500.0
2013,Nissan,Altima,2.5,automatic,Florida,23882.0,white,black,nissan-infiniti lt,13800.0
2013,Jeep,Wrangler,Unlimited Sport,automatic,Florida,57039.0,white,black,zimmerman auto brokers inc,25200.0
2005,Kia,Spectra,Spectra5,automatic,Florida,84724.0,silver,—,courtesy nissan of tampa,2300.0
2012,Chevrolet,Malibu,LS Fleet,automatic,Florida,84588.0,white,black,westfall auto sales,9400.0
2012,Nissan,Maxima,3.5 SV,automatic,Florida,28016.0,white,beige,nissan-infiniti lt,20000.0
2004,Mercedes-Benz,S-Class,S600,automatic,Florida,82563.0,black,black,santander consumer,5200.0
2004,Acura,MDX,Touring,automatic,Florida,94286.0,beige,—,mercedes benz of tampa,7800.0
2014,GMC,Savana Cargo,2500,automatic,Florida,10368.0,white,gray,u-haul,22300.0
2013,Infiniti,G Sedan,G37x,automatic,Florida,9886.0,silver,beige,nissan infiniti lt,23000.0
2005,Acura,TL,3.2,automatic,Florida,212859.0,gray,beige,coggin nissan at the avenues,2800.0
2009,Toyota,Sienna,XLE 7-Passenger,automatic,Florida,92014.0,blue,gray,world omni financial corporation,11000.0
2012,Nissan,Versa,1.8 S,UNKNOWN,Florida,45186.0,black,black,the hertz corporation,8000.0
2007,Suzuki,Grand Vitara,XSport,automatic,Florida,177230.0,silver,black,auto sails inc,3750.0
2012,Hyundai,Tucson,Limited PZEV,automatic,Florida,77040.0,blue,black,hyundai of new port richey,10600.0
2005,Jeep,Grand Cherokee,Limited,automatic,Florida,148588.0,gold,—,credit acceptance corp/vrs/southfield,3700.0
2014,Ford,Fusion,SE,automatic,Florida,24591.0,—,black,avis budget group,15200.0
2014,Ford,Focus,SE,automatic,Florida,14348.0,—,black,avis budget group,13900.0
2007,Dodge,Caliber,SXT,automatic,Florida,103412.0,white,gray,courtesy toyota of brandon,2900.0
2011,Mazda,CX-7,i SV,automatic,Florida,54956.0,black,black,capital one auto finance,11000.0
2015,Toyota,RAV4,LE,automatic,Florida,2610.0,gray,gray,world omni financial corporation,20900.0
2006,Ford,F-150,XLT,automatic,Florida,389409.0,white,gray,enterprise fleet management exchange  inc.,1900.0
2006,Buick,Lucerne,CXL,automatic,Florida,118625.0,beige,tan,dt credit corporation,2000.0
2012,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,63867.0,white,black,dtg operations inc,8100.0
2014,Chevrolet,Silverado 1500,LT,automatic,Florida,15195.0,black,black,fidelity bank,26500.0
2014,Toyota,Corolla,L,automatic,Florida,8997.0,white,gray,world omni financial corporation,14600.0
2014,Chrysler,Town and Country,Touring,automatic,Florida,25990.0,black,black,enterprise holdings/gdp,18300.0
2010,Ford,Mustang,V6,automatic,Florida,62952.0,red,gray,santander consumer,9600.0
2000,Saturn,S-Series,SL1,automatic,Florida,124378.0,white,beige,hertz remarketing,500.0
2014,Dodge,Grand Caravan,SXT,automatic,Florida,24087.0,blue,black,hertz corporation/gdp,16300.0
2011,Ford,Ranger,XLT,automatic,Florida,54421.0,gray,gray,sunrise ford company,17300.0
2011,Ford,Fusion,SE,automatic,Florida,59177.0,silver,gray,santander consumer,8800.0
2014,Dodge,Grand Caravan,R/T,automatic,Florida,34638.0,beige,black,ez rent a car inc,17700.0
2007,Nissan,Altima,2.5,automatic,Florida,93952.0,red,black,onemain rem/nationwide remarketing,4800.0
2010,Ford,Ranger,XL,UNKNOWN,Florida,108567.0,—,gray,ford motor credit company llc,6000.0
2012,Infiniti,G Sedan,G37x,automatic,Florida,31863.0,black,black,nissan infiniti lt,21000.0
2012,Nissan,Quest,S,automatic,Florida,64863.0,black,gray,the hertz corporation,12500.0
2013,Mercedes-Benz,C-Class,C250 Sport,automatic,Florida,29578.0,—,gray,mercedes-benz financial services,21750.0
2014,Chevrolet,Camaro,SS,manual,Florida,24404.0,gray,black,army aviation center fcu,27800.0
2004,UNKNOWN,UNKNOWN,UNKNOWN,manual,Florida,78974.0,silver,black,d&a fine cars,7300.0
2013,Toyota,Tundra,Limited,automatic,Florida,47806.0,gray,gray,cire leasing,33800.0
2007,Mercedes-Benz,S-Class,S550,automatic,Florida,93283.0,silver,gray,autonation toyota fort myers,17600.0
2011,Kia,Rio,LX,automatic,Florida,98663.0,black,black,santander consumer,5300.0
2013,Land Rover,Range Rover Evoque,Prestige Premium,automatic,Florida,20249.0,blue,gray,summer enterprises of miami inc,42500.0
2014,Subaru,Forester,2.5i Premium PZEV,automatic,Florida,13286.0,burgundy,beige,subaru of america,21000.0
2006,Dodge,Magnum,SE,automatic,Florida,134695.0,silver,gray,autonation chevrolet south clearwater,1300.0
1992,Lexus,LS 400,Base,UNKNOWN,Florida,78351.0,gold,beige,autonation honda hollywood,600.0
